Imatest,24.2.6, Master, SFR
File,car_55.0 mm_1600ISO_+1EV_Dist1_ON_Defocus2.tiff
Run date,07-May-2025 10:01:26,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results/+1EV

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.2693, 2164.97, 0.0182, 0.0425, 0.0332, 0.0374, 0.0182
0.2729, 2194.22, 0.0619, 0.1003, 0.0585, 0.0737, 0.0619
0.2766, 2223.48, 0.0538, 0.0798, 0.0517, 0.0676, 0.0538
0.2802, 2252.74, 0.0863, 0.1201, 0.1217, 0.0352, 0.0863
0.2838, 2281.99, 0.0780, 0.1085, 0.1259, 0.0157, 0.0780
0.2875, 2311.25, 0.0902, 0.1400, 0.0885, 0.0712, 0.0902
0.2911, 2340.50, 0.0323, 0.0618, 0.0394, 0.1819, 0.0323
0.2947, 2369.76, 0.0153, 0.0777, 0.0216, 0.1351, 0.0153
0.2984, 2399.02, 0.0413, 0.1350, 0.0330, 0.2045, 0.0413
0.3020, 2428.27, 0.0714, 0.1228, 0.0646, 0.1097, 0.0714
0.3057, 2457.53, 0.0865, 0.1141, 0.0835, 0.0401, 0.0865
0.3093, 2486.79, 0.0963, 0.2526, 0.0657, 0.0121, 0.0963
0.3129, 2516.04, 0.1016, 0.2727, 0.1038, 0.0284, 0.1016
0.3166, 2545.30, 0.0925, 0.1877, 0.1017, 0.0598, 0.0925
0.3202, 2574.56, 0.0827, 0.1169, 0.0888, 0.1417, 0.0827
0.3239, 2603.81, 0.1047, 0.1629, 0.0984, 0.1236, 0.1047
0.3275, 2633.07, 0.1440, 0.2228, 0.1282, 0.1457, 0.1440
0.3311, 2662.32, 0.1557, 0.1704, 0.1596, 0.2092, 0.1557
0.3348, 2691.58, 0.1335, 0.1205, 0.1373, 0.2279, 0.1335
0.3384, 2720.84, 0.1628, 0.1732, 0.1540, 0.2530, 0.1628
