Imatest,24.2.6, Master, SFR
File,cup_55.0 mm_1600ISO_-3EV_Dist1_ON_Defocus2.tiff
Run date,12-May-2025 16:28:02,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000,    0.00, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0032,   26.12, 0.9102, 0.8941, 0.9159, 0.8981, 0.9102
0.0065,   52.23, 0.6919, 0.6607, 0.7009, 0.6895, 0.6919
0.0097,   78.35, 0.3987, 0.3751, 0.3989, 0.4637, 0.3987
0.0130,  104.46, 0.1569, 0.1598, 0.1486, 0.2379, 0.1569
0.0162,  130.58, 0.0292, 0.0492, 0.0502, 0.0166, 0.0292
0.0195,  156.69, 0.0557, 0.0926, 0.0832, 0.1658, 0.0557
0.0227,  182.81, 0.0892, 0.0867, 0.1345, 0.1281, 0.0892
0.0260,  208.92, 0.0946, 0.1597, 0.1512, 0.0604, 0.0946
0.0292,  235.04, 0.0434, 0.2041, 0.0894, 0.1305, 0.0434
0.0325,  261.16, 0.0326, 0.1475, 0.0451, 0.1152, 0.0326
0.0357,  287.27, 0.0238, 0.0674, 0.0178, 0.0126, 0.0238
0.0390,  313.39, 0.0533, 0.1026, 0.1016, 0.0590, 0.0533
0.0422,  339.50, 0.1263, 0.1734, 0.2365, 0.1617, 0.1263
0.0455,  365.62, 0.1456, 0.1533, 0.2624, 0.2358, 0.1456
0.0487,  391.73, 0.1153, 0.1601, 0.2080, 0.1577, 0.1153
0.0520,  417.85, 0.0853, 0.1631, 0.1432, 0.1252, 0.0853
0.0552,  443.97, 0.0957, 0.0426, 0.1488, 0.1517, 0.0957
0.0585,  470.08, 0.1828, 0.2571, 0.2093, 0.1335, 0.1828
0.0617,  496.20, 0.1992, 0.5490, 0.1435, 0.2185, 0.1992
0.0650,  522.31, 0.2126, 0.6266, 0.1778, 0.2633, 0.2126
0.0682,  548.43, 0.1334, 0.4741, 0.1465, 0.2537, 0.1334
0.0715,  574.54, 0.0531, 0.3286, 0.1513, 0.0896, 0.0531
0.0747,  600.66, 0.0506, 0.3385, 0.1036, 0.2186, 0.0506
0.0780,  626.77, 0.1355, 0.1532, 0.2186, 0.2112, 0.1355
0.0812,  652.89, 0.0818, 0.4625, 0.1971, 0.5434, 0.0818
0.0845,  679.01, 0.1677, 0.3757, 0.2341, 0.5967, 0.1677
0.0877,  705.12, 0.2289, 0.5318, 0.2136, 0.4905, 0.2289
0.0909,  731.24, 0.1471, 0.2874, 0.1368, 0.4519, 0.1471
0.0942,  757.35, 0.0807, 0.5815, 0.0183, 0.4225, 0.0807
0.0974,  783.47, 0.0411, 0.5362, 0.1637, 0.2129, 0.0411
0.1007,  809.58, 0.1427, 0.6333, 0.0269, 0.2585, 0.1427
0.1039,  835.70, 0.2932, 0.9353, 0.2225, 0.4329, 0.2932
0.1072,  861.82, 0.1276, 0.7859, 0.2350, 0.4515, 0.1276
0.1104,  887.93, 0.1829, 0.7113, 0.4352, 0.2270, 0.1829
0.1137,  914.05, 0.2658, 0.7339, 0.5441, 0.3126, 0.2658
0.1169,  940.16, 0.3056, 0.6765, 0.5834, 0.4962, 0.3056
0.1202,  966.28, 0.3462, 0.6607, 0.6295, 0.3273, 0.3462
0.1234,  992.39, 0.3199, 0.2579, 0.3834, 0.5641, 0.3199
0.1267, 1018.51, 0.1791, 0.7781, 0.1067, 0.4787, 0.1791
0.1299, 1044.62, 0.1985, 0.6245, 0.1129, 0.3707, 0.1985
0.1332, 1070.74, 0.2041, 0.1656, 0.2371, 0.2161, 0.2041
0.1364, 1096.86, 0.2098, 0.7064, 0.2922, 0.2218, 0.2098
0.1397, 1122.97, 0.2407, 0.6926, 0.1766, 0.0497, 0.2407
0.1429, 1149.09, 0.1580, 0.5065, 0.1709, 0.0902, 0.1580
0.1462, 1175.20, 0.1092, 0.7053, 0.3692, 0.3081, 0.1092
0.1494, 1201.32, 0.2880, 0.4058, 0.5220, 0.2650, 0.2880
0.1527, 1227.43, 0.1966, 0.6370, 0.4246, 0.4464, 0.1966
0.1559, 1253.55, 0.0927, 0.5701, 0.2075, 0.2066, 0.0927
0.1592, 1279.66, 0.1119, 0.4984, 0.3089, 0.3544, 0.1119
0.1624, 1305.78, 0.1209, 0.9063, 0.2926, 0.2523, 0.1209
0.1657, 1331.90, 0.2432, 1.1140, 0.0485, 0.2928, 0.2432
0.1689, 1358.01, 0.3682, 0.6566, 0.3472, 0.2198, 0.3682
0.1722, 1384.13, 0.5344, 0.6637, 0.5637, 0.2171, 0.5344
0.1754, 1410.24, 0.5735, 0.5980, 0.6787, 0.3006, 0.5735
0.1787, 1436.36, 0.3266, 0.2393, 0.4475, 0.3328, 0.3266
0.1819, 1462.47, 0.4761, 0.6684, 0.4585, 0.2761, 0.4761
0.1851, 1488.59, 0.5367, 0.8832, 0.5123, 0.7720, 0.5367
0.1884, 1514.71, 0.3791, 0.3795, 0.5427, 0.6000, 0.3791
0.1916, 1540.82, 0.2453, 0.2870, 0.4033, 0.2290, 0.2453
0.1949, 1566.94, 0.2277, 0.4462, 0.2727, 0.7074, 0.2277
0.1981, 1593.05, 0.2803, 0.2720, 0.3601, 0.8671, 0.2803
0.2014, 1619.17, 0.2650, 0.3474, 0.2566, 0.4041, 0.2650
0.2046, 1645.28, 0.3179, 1.1206, 0.2085, 0.1909, 0.3179
0.2079, 1671.40, 0.2716, 1.0910, 0.1664, 0.3717, 0.2716
0.2111, 1697.51, 0.3424, 0.2283, 0.5001, 0.9149, 0.3424
0.2144, 1723.63, 0.2424, 0.2810, 0.4389, 1.0393, 0.2424
0.2176, 1749.75, 0.3138, 0.4857, 0.3680, 0.6621, 0.3138
0.2209, 1775.86, 0.4110, 0.8684, 0.3595, 0.4260, 0.4110
0.2241, 1801.98, 0.0728, 0.2941, 0.1770, 0.3694, 0.0728
0.2274, 1828.09, 0.5333, 0.5986, 0.5392, 0.3947, 0.5333
0.2306, 1854.21, 0.3274, 0.2633, 0.4191, 0.3038, 0.3274
0.2339, 1880.32, 0.2188, 0.2363, 0.3727, 0.2299, 0.2188
0.2371, 1906.44, 0.4028, 0.5914, 0.6029, 0.2774, 0.4028
0.2404, 1932.56, 0.4647, 0.7278, 0.6624, 0.6186, 0.4647
0.2436, 1958.67, 0.5115, 1.1899, 0.4925, 1.4089, 0.5115
0.2469, 1984.79, 0.6198, 1.9971, 0.3675, 1.2033, 0.6198
0.2501, 2010.90, 0.5325, 1.8401, 0.1800, 0.6827, 0.5325
0.2534, 2037.02, 0.4868, 1.4751, 0.2766, 0.0462, 0.4868
0.2566, 2063.13, 0.3016, 0.8015, 0.2183, 0.2216, 0.3016
0.2599, 2089.25, 0.1081, 0.3979, 0.1907, 0.2874, 0.1081
