Imatest,24.2.6, Master, SFR
File,potted plant_55.0 mm_6400ISO_0EV_Dist1_ON_Defocus2.tiff
Run date,12-May-2025 16:34:14,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.2404, 1932.57, 0.3168, 0.3236, 0.4371, 0.3701, 0.3168
0.2436, 1958.68, 0.0825, 0.3716, 0.2005, 0.1118, 0.0825
0.2469, 1984.80, 0.1767, 0.5449, 0.2684, 0.2378, 0.1767
0.2501, 2010.91, 0.1738, 0.4576, 0.1616, 0.3425, 0.1738
0.2534, 2037.03, 0.2475, 0.1684, 0.2502, 0.4913, 0.2475
0.2566, 2063.14, 0.2487, 0.3312, 0.2341, 0.6586, 0.2487
0.2599, 2089.26, 0.2738, 1.0297, 0.1143, 0.5996, 0.2738
0.2631, 2115.38, 0.2990, 0.8798, 0.2207, 0.3199, 0.2990
0.2664, 2141.49, 0.2113, 0.1066, 0.2940, 0.4012, 0.2113
0.2696, 2167.61, 0.1190, 0.3868, 0.2319, 0.3526, 0.1190
0.2729, 2193.72, 0.1257, 0.6161, 0.1102, 0.3310, 0.1257
0.2761, 2219.84, 0.3129, 0.5546, 0.3105, 0.0089, 0.3129
0.2793, 2245.95, 0.4051, 0.4104, 0.4810, 0.1906, 0.4051
0.2826, 2272.07, 0.4157, 0.9795, 0.3311, 0.2615, 0.4157
0.2858, 2298.19, 0.4405, 0.6593, 0.4245, 0.0795, 0.4405
0.2891, 2324.30, 0.1585, 0.3574, 0.2499, 0.1926, 0.1585
0.2923, 2350.42, 0.1863, 0.6518, 0.1370, 0.2311, 0.1863
0.2956, 2376.53, 0.3546, 0.7784, 0.2977, 0.1832, 0.3546
0.2988, 2402.65, 0.3153, 0.5325, 0.2526, 0.4428, 0.3153
0.3021, 2428.76, 0.1124, 0.1020, 0.1140, 0.5872, 0.1124
0.3053, 2454.88, 0.0418, 0.1353, 0.0780, 0.5008, 0.0418
0.3086, 2481.00, 0.1100, 0.0620, 0.1754, 0.1267, 0.1100
0.3118, 2507.11, 0.1052, 0.1045, 0.1517, 0.2500, 0.1052
0.3151, 2533.23, 0.1581, 0.1135, 0.2125, 0.3832, 0.1581
0.3183, 2559.34, 0.2022, 0.3392, 0.2049, 0.5364, 0.2022
0.3216, 2585.46, 0.2506, 0.3554, 0.3477, 0.6235, 0.2506
0.3248, 2611.57, 0.3796, 0.2924, 0.4993, 0.9398, 0.3796
0.3281, 2637.69, 0.2242, 0.2944, 0.2912, 0.6992, 0.2242
0.3313, 2663.81, 0.1140, 0.1520, 0.1297, 0.2236, 0.1140
0.3346, 2689.92, 0.2688, 0.5248, 0.2405, 0.2291, 0.2688
0.3378, 2716.04, 0.2727, 0.6789, 0.2186, 0.3227, 0.2727
0.3411, 2742.15, 0.1671, 0.3674, 0.1697, 0.3913, 0.1671
0.3443, 2768.27, 0.1294, 0.1066, 0.1614, 0.4324, 0.1294
0.3476, 2794.38, 0.1430, 0.3186, 0.1342, 0.3220, 0.1430
0.3508, 2820.50, 0.1605, 0.3863, 0.1292, 0.2331, 0.1605
0.3541, 2846.62, 0.1997, 0.2427, 0.1961, 0.3519, 0.1997
0.3573, 2872.73, 0.2988, 0.4124, 0.2500, 0.4562, 0.2988
0.3606, 2898.85, 0.3167, 0.5364, 0.2697, 0.2299, 0.3167
0.3638, 2924.96, 0.2046, 0.2108, 0.2348, 0.1023, 0.2046
0.3670, 2951.08, 0.4748, 0.5418, 0.5051, 0.0996, 0.4748
0.3703, 2977.19, 0.4886, 0.7028, 0.4688, 0.3043, 0.4886
0.3735, 3003.31, 0.2009, 0.3448, 0.1824, 0.2205, 0.2009
0.3768, 3029.43, 0.1403, 0.1130, 0.1647, 0.1008, 0.1403
0.3800, 3055.54, 0.0465, 0.1397, 0.0713, 0.0803, 0.0465
0.3833, 3081.66, 0.2215, 0.2729, 0.2352, 0.0716, 0.2215
0.3865, 3107.77, 0.1317, 0.2094, 0.1283, 0.1181, 0.1317
0.3898, 3133.89, 0.3037, 0.4033, 0.2722, 0.3452, 0.3037
0.3930, 3160.01, 0.4544, 0.4797, 0.4432, 0.5300, 0.4544
0.3963, 3186.12, 0.5397, 0.5678, 0.5279, 0.5987, 0.5397
0.3995, 3212.24, 0.4167, 0.3916, 0.4077, 0.5700, 0.4167
0.4028, 3238.35, 0.2952, 0.0967, 0.3228, 0.5852, 0.2952
0.4060, 3264.47, 0.2015, 0.0918, 0.2442, 0.5572, 0.2015
0.4093, 3290.58, 0.2575, 0.1841, 0.2808, 0.5807, 0.2575
0.4125, 3316.70, 0.3196, 0.4302, 0.2906, 0.4592, 0.3196
0.4158, 3342.82, 0.4205, 0.5519, 0.3809, 0.5032, 0.4205
0.4190, 3368.93, 0.3916, 0.5300, 0.3714, 0.3949, 0.3916
0.4223, 3395.05, 0.3706, 0.6269, 0.3259, 0.1417, 0.3706
0.4255, 3421.16, 0.5082, 0.6638, 0.4948, 0.2402, 0.5082
0.4288, 3447.28, 0.5987, 0.5473, 0.6426, 0.3661, 0.5987
0.4320, 3473.39, 0.6250, 0.5406, 0.6799, 0.3649, 0.6250
0.4353, 3499.51, 0.4114, 0.4173, 0.4295, 0.2395, 0.4114
0.4385, 3525.63, 0.2218, 0.1411, 0.2472, 0.2498, 0.2218
