Imatest,24.2.6, Master, SFR
File,car_55.0 mm_6400ISO_-1EV_Dist1_OFF_Defocus2.tiff
Run date,12-May-2025 16:05:04,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.2403, 1932.25, 0.1260, 0.5271, 0.3077, 0.7547, 0.1260
0.2436, 1958.36, 0.0969, 1.1031, 0.1910, 0.8354, 0.0969
0.2468, 1984.48, 0.1351, 0.3064, 0.2411, 0.9153, 0.1351
0.2501, 2010.59, 0.1723, 0.1117, 0.2639, 0.8496, 0.1723
0.2533, 2036.70, 0.1314, 0.3287, 0.1017, 0.5868, 0.1314
0.2566, 2062.81, 0.1492, 0.3024, 0.1334, 0.3153, 0.1492
0.2598, 2088.92, 0.3288, 0.7140, 0.4331, 0.2862, 0.3288
0.2631, 2115.03, 0.5879, 0.6305, 0.7120, 0.2734, 0.5879
0.2663, 2141.14, 0.7443, 0.9993, 0.7641, 0.2257, 0.7443
0.2696, 2167.26, 0.8381, 1.4342, 0.8365, 0.2538, 0.8381
0.2728, 2193.37, 0.6945, 0.8631, 0.8481, 0.3598, 0.6945
0.2761, 2219.48, 0.4422, 0.6183, 0.5671, 0.1520, 0.4422
0.2793, 2245.59, 0.2091, 0.8216, 0.3842, 0.0793, 0.2091
0.2826, 2271.70, 0.2791, 0.3757, 0.4607, 0.1950, 0.2791
0.2858, 2297.81, 0.2012, 0.4807, 0.2251, 0.3055, 0.2012
0.2890, 2323.93, 0.3953, 0.7587, 0.4584, 0.1388, 0.3953
0.2923, 2350.04, 0.2072, 0.6455, 0.2397, 0.3761, 0.2072
0.2955, 2376.15, 0.1811, 0.7363, 0.2117, 0.6954, 0.1811
0.2988, 2402.26, 0.4344, 0.8429, 0.4493, 0.7604, 0.4344
0.3020, 2428.37, 0.4639, 0.2332, 0.5770, 0.3130, 0.4639
0.3053, 2454.48, 0.2334, 0.3437, 0.2271, 0.3392, 0.2334
0.3085, 2480.59, 0.5684, 0.5160, 0.6733, 0.5866, 0.5684
0.3118, 2506.71, 0.5709, 0.7136, 0.6999, 0.6427, 0.5709
0.3150, 2532.82, 0.5473, 0.8361, 0.5382, 0.7654, 0.5473
0.3183, 2558.93, 0.2599, 0.4035, 0.2262, 0.7611, 0.2599
0.3215, 2585.04, 0.0853, 0.2028, 0.1131, 0.6765, 0.0853
0.3248, 2611.15, 0.1717, 0.1538, 0.1354, 0.7578, 0.1717
0.3280, 2637.26, 0.2733, 0.5852, 0.1811, 0.6559, 0.2733
0.3313, 2663.38, 0.2717, 0.6446, 0.2328, 0.3982, 0.2717
0.3345, 2689.49, 0.4901, 0.4873, 0.5453, 0.2736, 0.4901
0.3378, 2715.60, 0.1691, 0.1568, 0.2271, 0.3618, 0.1691
0.3410, 2741.71, 0.2174, 0.0556, 0.3123, 0.6219, 0.2174
0.3443, 2767.82, 0.3050, 0.1413, 0.3834, 0.5434, 0.3050
0.3475, 2793.93, 0.3446, 0.2936, 0.3694, 0.5750, 0.3446
0.3508, 2820.04, 0.3707, 0.3976, 0.3500, 0.6401, 0.3707
0.3540, 2846.16, 0.3865, 0.5322, 0.3531, 0.6153, 0.3865
0.3572, 2872.27, 0.4984, 0.5629, 0.5318, 0.1706, 0.4984
0.3605, 2898.38, 0.5473, 0.5883, 0.5628, 0.4112, 0.5473
0.3637, 2924.49, 0.7088, 0.7660, 0.6956, 0.7104, 0.7088
0.3670, 2950.60, 0.5441, 0.7279, 0.4992, 0.5875, 0.5441
0.3702, 2976.71, 0.3130, 0.1100, 0.3539, 0.5712, 0.3130
0.3735, 3002.83, 0.1128, 0.3642, 0.1669, 0.4428, 0.1128
0.3767, 3028.94, 0.0975, 0.0473, 0.1130, 0.3122, 0.0975
0.3800, 3055.05, 0.2641, 0.3169, 0.2429, 0.5105, 0.2641
0.3832, 3081.16, 0.5388, 0.5245, 0.5383, 0.6892, 0.5388
0.3865, 3107.27, 0.5907, 0.2261, 0.7059, 0.5144, 0.5907
0.3897, 3133.38, 0.6611, 0.3516, 0.8211, 0.2875, 0.6611
0.3930, 3159.49, 0.0471, 0.1544, 0.0471, 0.3791, 0.0471
0.3962, 3185.61, 0.5538, 0.5180, 0.5497, 0.8613, 0.5538
0.3995, 3211.72, 0.4090, 0.4672, 0.3525, 0.8039, 0.4090
0.4027, 3237.83, 0.4716, 0.5500, 0.4681, 0.5115, 0.4716
0.4060, 3263.94, 0.5580, 0.4915, 0.6103, 0.2901, 0.5580
0.4092, 3290.05, 0.6362, 0.7488, 0.6430, 0.4720, 0.6362
0.4125, 3316.16, 0.4392, 0.6546, 0.4076, 0.4534, 0.4392
0.4157, 3342.27, 0.2490, 0.5103, 0.2260, 0.0827, 0.2490
0.4190, 3368.39, 0.3323, 0.7079, 0.2723, 0.2817, 0.3323
0.4222, 3394.50, 0.2755, 0.3468, 0.2478, 0.4206, 0.2755
0.4254, 3420.61, 0.0625, 0.3552, 0.1357, 0.3341, 0.0625
0.4287, 3446.72, 0.3163, 0.1598, 0.4174, 0.6118, 0.3163
0.4319, 3472.83, 0.1903, 0.1773, 0.2260, 0.4346, 0.1903
0.4352, 3498.94, 0.3419, 0.4851, 0.3011, 0.3701, 0.3419
0.4384, 3525.06, 0.4923, 0.3248, 0.5310, 0.5754, 0.4923
0.4417, 3551.17, 0.2115, 0.3453, 0.2046, 0.3326, 0.2115
0.4449, 3577.28, 0.2650, 0.2057, 0.2722, 0.3676, 0.2650
0.4482, 3603.39, 0.3228, 0.3275, 0.3037, 0.5203, 0.3228
0.4514, 3629.50, 0.1008, 0.2428, 0.1552, 0.3776, 0.1008
0.4547, 3655.61, 0.2004, 0.2256, 0.2751, 0.4713, 0.2004
0.4579, 3681.72, 0.4877, 0.3339, 0.5510, 0.6881, 0.4877
0.4612, 3707.84, 0.4717, 0.6972, 0.4782, 0.5780, 0.4717
0.4644, 3733.95, 0.5103, 0.7070, 0.5178, 0.2843, 0.5103
