Imatest,24.2.6, Master, SFR
File,cup_55.0 mm_1600ISO_-3EV_Dist1_ON_Defocus1.tiff
Run date,12-May-2025 16:28:02,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.6499, 5225.28, 0.6250, 0.2679, 0.7265, 1.2759, 0.6250
0.6532, 5251.40, 0.3573, 0.3524, 0.3921, 1.0301, 0.3573
0.6564, 5277.53, 0.2683, 0.3678, 0.3074, 0.8523, 0.2683
0.6597, 5303.66, 0.3237, 1.0028, 0.3300, 0.2088, 0.3237
0.6629, 5329.78, 0.4551, 1.0104, 0.4269, 0.4740, 0.4551
0.6662, 5355.91, 0.5383, 1.4980, 0.3632, 0.4663, 0.5383
0.6694, 5382.03, 0.1997, 0.8931, 0.3376, 0.7377, 0.1997
0.6727, 5408.16, 0.2910, 1.1200, 0.1961, 1.3800, 0.2910
0.6759, 5434.29, 0.2876, 0.6798, 0.2124, 0.8617, 0.2876
0.6792, 5460.41, 0.3713, 1.1299, 0.2396, 0.0858, 0.3713
0.6824, 5486.54, 0.1846, 1.3748, 0.1673, 0.4773, 0.1846
0.6857, 5512.67, 0.2485, 0.7917, 0.5951, 0.4730, 0.2485
0.6889, 5538.79, 0.3765, 0.5849, 0.6488, 0.2535, 0.3765
0.6922, 5564.92, 0.5441, 1.3844, 0.5486, 0.3749, 0.5441
0.6954, 5591.05, 0.8434, 1.5321, 0.7100, 0.9206, 0.8434
0.6987, 5617.17, 1.7156, 1.5659, 1.7635, 1.9289, 1.7156
0.7019, 5643.30, 1.4256, 1.0316, 1.5794, 1.7602, 1.4256
0.7052, 5669.42, 1.3048, 1.1059, 1.4701, 0.8854, 1.3048
0.7084, 5695.55, 0.7456, 0.7629, 0.8868, 0.5811, 0.7456
0.7117, 5721.68, 0.4698, 0.6985, 0.4184, 1.3403, 0.4698
0.7149, 5747.80, 0.8651, 1.0584, 0.7914, 1.1156, 0.8651
0.7182, 5773.93, 0.2329, 0.8737, 0.4643, 0.2178, 0.2329
0.7214, 5800.06, 1.0990, 0.2213, 1.5008, 0.3063, 1.0990
0.7246, 5826.18, 0.9036, 0.6012, 1.0925, 1.1297, 0.9036
0.7279, 5852.31, 0.6621, 0.8123, 0.6517, 1.2782, 0.6621
0.7311, 5878.44, 1.1105, 2.0000, 0.8860, 0.8562, 1.1105
0.7344, 5904.56, 0.6993, 1.0770, 0.8128, 0.7499, 0.6993
0.7376, 5930.69, 0.3159, 0.5953, 0.5233, 1.0853, 0.3159
0.7409, 5956.81, 0.6700, 0.9615, 0.9512, 0.7824, 0.6700
0.7441, 5982.94, 1.2084, 0.4944, 1.5254, 0.4632, 1.2084
0.7474, 6009.07, 1.1871, 1.2650, 1.2152, 0.9896, 1.1871
0.7506, 6035.19, 0.9865, 1.5840, 1.0009, 0.7580, 0.9865
0.7539, 6061.32, 1.5278, 1.3431, 2.0000, 1.1611, 1.5278
0.7571, 6087.45, 1.6523, 1.5506, 2.0000, 2.0000, 1.6523
0.7604, 6113.57, 1.6779, 1.4621, 1.8743, 1.2851, 1.6779
0.7636, 6139.70, 0.8718, 1.9284, 0.8050, 0.9870, 0.8718
0.7669, 6165.83, 0.8044, 2.0000, 0.5770, 2.0000, 0.8044
0.7701, 6191.95, 0.5977, 1.5554, 0.6517, 2.0000, 0.5977
0.7734, 6218.08, 0.6170, 1.3251, 1.1191, 1.7836, 0.6170
0.7766, 6244.21, 0.1601, 1.2001, 0.3510, 0.4028, 0.1601
0.7799, 6270.33, 1.0267, 0.7266, 1.5700, 1.2810, 1.0267
0.7831, 6296.46, 1.4942, 2.0000, 1.9619, 1.6601, 1.4942
0.7864, 6322.58, 1.3599, 1.8520, 1.3189, 2.0000, 1.3599
0.7896, 6348.71, 0.5848, 1.7000, 1.0012, 2.0000, 0.5848
0.7929, 6374.84, 0.1621, 2.0000, 0.7165, 1.7267, 0.1621
0.7961, 6400.96, 0.2408, 1.5917, 0.5179, 1.3554, 0.2408
0.7994, 6427.09, 0.3557, 1.9931, 0.4541, 1.9589, 0.3557
0.8026, 6453.22, 0.3240, 1.4735, 0.6875, 2.0000, 0.3240
0.8059, 6479.34, 0.2840, 1.8568, 0.6697, 2.0000, 0.2840
0.8091, 6505.47, 0.6487, 0.8728, 0.8633, 0.7530, 0.6487
0.8124, 6531.60, 0.4019, 0.8638, 0.5635, 2.0000, 0.4019
0.8156, 6557.72, 1.1309, 1.1340, 1.2011, 1.8898, 1.1309
0.8189, 6583.85, 1.7198, 0.3326, 2.0000, 2.0000, 1.7198
0.8221, 6609.97, 0.7388, 1.1157, 1.1894, 2.0000, 0.7388
0.8254, 6636.10, 0.6971, 0.8884, 1.0992, 0.2078, 0.6971
0.8286, 6662.23, 0.8521, 1.8115, 1.6455, 0.5135, 0.8521
0.8319, 6688.35, 0.2584, 1.1505, 0.6103, 0.3445, 0.2584
0.8351, 6714.48, 1.0727, 1.7652, 1.8365, 2.0000, 1.0727
0.8384, 6740.61, 0.4023, 2.0000, 1.4866, 2.0000, 0.4023
0.8416, 6766.73, 0.3892, 2.0000, 1.6854, 2.0000, 0.3892
0.8449, 6792.86, 1.0687, 2.0000, 2.0000, 2.0000, 1.0687
0.8481, 6818.99, 1.8167, 2.0000, 2.0000, 1.9167, 1.8167
0.8514, 6845.11, 1.6003, 2.0000, 1.0953, 1.3026, 1.6003
0.8546, 6871.24, 1.0776, 2.0000, 0.3694, 1.8511, 1.0776
0.8579, 6897.36, 0.3536, 2.0000, 0.5971, 2.0000, 0.3536
0.8611, 6923.49, 0.6421, 2.0000, 0.2153, 2.0000, 0.6421
0.8644, 6949.62, 1.1356, 2.0000, 0.6621, 2.0000, 1.1356
0.8676, 6975.74, 2.0000, 2.0000, 2.0000, 0.5590, 2.0000
0.8709, 7001.87, 1.8115, 2.0000, 1.3173, 2.0000, 1.8115
0.8741, 7028.00, 0.4566, 1.2116, 0.7969, 2.0000, 0.4566
0.8774, 7054.12, 0.8349, 0.6243, 1.3199, 2.0000, 0.8349
0.8806, 7080.25, 1.3930, 0.8528, 2.0000, 2.0000, 1.3930
0.8839, 7106.38, 1.2646, 2.0000, 2.0000, 1.4073, 1.2646
0.8871, 7132.50, 1.4186, 2.0000, 2.0000, 2.0000, 1.4186
0.8904, 7158.63, 1.4535, 0.5466, 1.8918, 2.0000, 1.4535
0.8936, 7184.75, 2.0000, 2.0000, 2.0000, 1.9192, 2.0000
0.8969, 7210.88, 2.0000, 2.0000, 2.0000, 1.7542, 2.0000
0.9001, 7237.01, 0.9459, 2.0000, 0.7957, 2.0000, 0.9459
0.9034, 7263.13, 0.6282, 2.0000, 1.0842, 2.0000, 0.6282
0.9066, 7289.26, 0.0492, 2.0000, 1.2557, 2.0000, 0.0492
0.9099, 7315.39, 1.1552, 2.0000, 1.2816, 2.0000, 1.1552
0.9131, 7341.51, 1.5285, 2.0000, 1.2906, 1.5599, 1.5285
0.9164, 7367.64, 1.5043, 0.5934, 2.0000, 1.2084, 1.5043
0.9196, 7393.77, 0.9663, 1.9852, 1.3253, 1.8833, 0.9663
0.9229, 7419.89, 1.2107, 2.0000, 2.0000, 2.0000, 1.2107
0.9261, 7446.02, 2.0000, 0.9203, 2.0000, 2.0000, 2.0000
0.9294, 7472.15, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9326, 7498.27, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9359, 7524.40, 1.6311, 2.0000, 2.0000, 1.3673, 1.6311
0.9391, 7550.52, 1.9401, 2.0000, 2.0000, 1.9734, 1.9401
0.9424, 7576.65, 1.1620, 2.0000, 1.6953, 2.0000, 1.1620
0.9456, 7602.78, 0.9042, 0.9339, 1.0552, 0.6624, 0.9042
0.9489, 7628.90, 1.3136, 2.0000, 0.5434, 2.0000, 1.3136
0.9521, 7655.03, 0.8637, 2.0000, 0.6655, 2.0000, 0.8637
0.9554, 7681.16, 0.2128, 2.0000, 1.2818, 2.0000, 0.2128
0.9586, 7707.28, 0.3814, 2.0000, 1.3103, 1.4484, 0.3814
0.9619, 7733.41, 0.5230, 2.0000, 1.6886, 1.5609, 0.5230
0.9651, 7759.54, 1.7678, 2.0000, 2.0000, 2.0000, 1.7678
0.9684, 7785.66, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9716, 7811.79, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9749, 7837.91, 1.9189, 2.0000, 2.0000, 2.0000, 1.9189
0.9781, 7864.04, 1.0937, 2.0000, 1.1380, 2.0000, 1.0937
0.9814, 7890.17, 1.8281, 0.3826, 2.0000, 0.6918, 1.8281
0.9846, 7916.29, 2.0000, 0.4475, 2.0000, 1.2356, 2.0000
0.9879, 7942.42, 1.2851, 2.0000, 2.0000, 1.0733, 1.2851
0.9911, 7968.55, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9944, 7994.67, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9976, 8020.80, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
1.0009, 8046.93, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
,
Interpolated f and MTF, Region 1 of 1 total
freq(C/P),MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0250, 0.1629, 0.1560, 0.1592, 0.2490, 0.1629
0.0500, 0.1190, 0.1828, 0.1634, 0.0651, 0.1190
0.0750, 0.1439, 0.6059, 0.2664, 0.3605, 0.1439
0.1000, 0.2595, 0.3178, 0.4200, 0.6712, 0.2595
0.1250, 0.2529, 0.3231, 0.4462, 0.3899, 0.2529
0.1500, 0.3370, 0.7557, 0.4634, 0.7459, 0.3370
0.1750, 0.3096, 0.5423, 0.4589, 0.8263, 0.3096
0.2000, 0.4702, 1.2085, 0.3676, 0.4070, 0.4702
0.2250, 0.2578, 1.1419, 0.1622, 0.6583, 0.2578
0.2500, 0.5692, 0.4560, 0.6245, 0.4306, 0.5692
0.2750, 0.4889, 1.1935, 0.3730, 0.4829, 0.4889
0.3000, 0.2129, 0.3258, 0.2042, 0.3453, 0.2129
0.3250, 0.3900, 0.3479, 0.4302, 0.7334, 0.3900
0.3500, 0.3191, 0.8814, 0.1468, 0.7733, 0.3191
0.3750, 0.3626, 0.6721, 0.2437, 0.9019, 0.3626
0.4000, 0.0732, 0.7623, 0.1291, 0.1020, 0.0732
0.4250, 0.5222, 0.4292, 0.5523, 0.6765, 0.5222
0.4500, 0.1795, 0.2730, 0.1694, 0.1740, 0.1795
0.4750, 0.4934, 0.2393, 0.6010, 0.2873, 0.4934
0.5000, 0.2279, 1.1404, 0.1728, 0.5932, 0.2279
0.5500, 0.6344, 0.9574, 0.5811, 0.5400, 0.6344
0.6000, 0.7353, 0.8128, 0.7466, 0.8282, 0.7353
0.6500, 0.6176, 0.2702, 0.7173, 1.2691, 0.6176
0.7000, 1.5954, 1.3445, 1.6872, 1.8590, 1.5954
0.7500, 1.0263, 1.5206, 1.0435, 0.8040, 1.0263
