Imatest,24.2.6, Master, SFR
File,car_55.0 mm_6400ISO_-2EV_Dist1_OFF_Focused.tiff
Run date,12-May-2025 16:08:14,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.2406, 1934.33, 0.5333, 0.8328, 0.5362, 0.1647, 0.5333
0.2438, 1960.47, 0.3153, 0.6592, 0.3399, 0.8898, 0.3153
0.2471, 1986.61, 0.2545, 0.2230, 0.2493, 1.1492, 0.2545
0.2503, 2012.75, 0.4316, 0.7837, 0.3802, 1.2628, 0.4316
0.2536, 2038.89, 0.2968, 0.2727, 0.3926, 1.3147, 0.2968
0.2568, 2065.03, 0.5720, 1.5105, 0.4566, 0.4717, 0.5720
0.2601, 2091.17, 1.0459, 2.3720, 0.8703, 0.6436, 1.0459
0.2633, 2117.31, 1.0216, 2.2195, 0.9366, 0.3506, 1.0216
0.2666, 2143.45, 1.0647, 1.7704, 0.9993, 0.1771, 1.0647
0.2698, 2169.59, 0.8525, 1.6835, 0.7381, 0.1644, 0.8525
0.2731, 2195.73, 0.2838, 1.6034, 0.1041, 0.6687, 0.2838
0.2764, 2221.86, 0.3903, 1.1887, 0.5113, 0.8581, 0.3903
0.2796, 2248.00, 0.2239, 1.0505, 0.4828, 0.8568, 0.2239
0.2829, 2274.14, 0.1804, 0.8654, 0.3735, 1.1178, 0.1804
0.2861, 2300.28, 0.3781, 0.6339, 0.2932, 0.7915, 0.3781
0.2894, 2326.42, 0.5374, 1.4094, 0.4633, 0.7249, 0.5374
0.2926, 2352.56, 0.6784, 0.6921, 0.7772, 0.9062, 0.6784
0.2959, 2378.70, 0.5083, 0.4653, 0.5232, 0.7821, 0.5083
0.2991, 2404.84, 0.6802, 0.4468, 0.8471, 0.8388, 0.6802
0.3024, 2430.98, 0.6449, 1.2771, 0.8857, 0.7316, 0.6449
0.3056, 2457.12, 0.3905, 0.6518, 0.5261, 1.1168, 0.3905
