Imatest,24.2.6, Master, SFR
File,car_55.0 mm_6400ISO_-2EV_Dist1_ON_Defocus1.tiff
Run date,12-May-2025 16:08:14,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.2404, 1933.20, 0.2797, 0.9931, 0.3086, 1.4981, 0.2797
0.2437, 1959.32, 0.3975, 0.2521, 0.5572, 1.0600, 0.3975
0.2469, 1985.45, 0.3053, 0.3816, 0.3411, 0.7817, 0.3053
0.2502, 2011.57, 0.0612, 1.1637, 0.3716, 1.2865, 0.0612
0.2534, 2037.70, 0.1738, 1.6725, 0.5785, 0.7869, 0.1738
0.2567, 2063.82, 0.5419, 0.8685, 0.7982, 0.6031, 0.5419
0.2599, 2089.94, 0.5026, 0.8178, 0.7357, 1.2842, 0.5026
0.2632, 2116.07, 0.1467, 1.2204, 0.2107, 1.1172, 0.1467
0.2664, 2142.19, 0.1621, 1.0855, 0.4015, 0.9292, 0.1621
0.2697, 2168.32, 0.2051, 0.9572, 0.1460, 0.4859, 0.2051
0.2729, 2194.44, 0.9114, 1.2193, 0.8305, 0.9815, 0.9114
0.2762, 2220.57, 0.9685, 1.4599, 0.9107, 0.3625, 0.9685
0.2794, 2246.69, 0.6545, 1.7165, 0.4857, 0.5094, 0.6545
0.2827, 2272.81, 0.4032, 1.1887, 0.4592, 1.0870, 0.4032
0.2859, 2298.94, 0.4292, 1.2127, 0.4860, 1.3514, 0.4292
0.2892, 2325.06, 0.4077, 0.8258, 0.4439, 1.1971, 0.4077
0.2924, 2351.19, 0.8595, 0.4797, 1.0893, 0.8626, 0.8595
0.2957, 2377.31, 0.8161, 0.0510, 0.9870, 1.1861, 0.8161
0.2989, 2403.44, 0.6003, 0.2692, 0.8059, 1.4431, 0.6003
0.3022, 2429.56, 0.5722, 1.5142, 0.7389, 1.9152, 0.5722
0.3054, 2455.68, 0.8281, 1.7506, 0.6997, 1.4373, 0.8281
0.3087, 2481.81, 0.9218, 1.8840, 0.7318, 0.8447, 0.9218
0.3119, 2507.93, 1.0967, 1.9984, 0.9457, 0.3089, 1.0967
0.3152, 2534.06, 1.0510, 1.8174, 0.9696, 0.7547, 1.0510
0.3184, 2560.18, 0.6278, 2.2209, 0.6230, 0.9890, 0.6278
0.3217, 2586.31, 0.7157, 1.8345, 0.6024, 0.6164, 0.7157
0.3249, 2612.43, 0.5027, 0.3137, 0.6853, 0.9516, 0.5027
0.3282, 2638.55, 0.2586, 0.7474, 0.5449, 0.5093, 0.2586
0.3314, 2664.68, 0.4992, 0.9346, 0.8360, 0.9269, 0.4992
0.3347, 2690.80, 0.3632, 0.3025, 0.5105, 0.6697, 0.3632
0.3379, 2716.93, 0.6702, 0.6906, 0.6937, 0.9882, 0.6702
0.3412, 2743.05, 0.8134, 0.8657, 0.7808, 1.0632, 0.8134
0.3444, 2769.18, 0.2760, 0.5315, 0.2709, 0.3943, 0.2760
0.3477, 2795.30, 0.5643, 1.5686, 0.3130, 0.6464, 0.5643
0.3509, 2821.42, 0.7808, 2.1111, 0.5537, 0.6568, 0.7808
0.3542, 2847.55, 0.3434, 1.0792, 0.6397, 0.4891, 0.3434
0.3574, 2873.67, 0.8762, 0.3540, 1.1769, 0.8542, 0.8762
0.3607, 2899.80, 0.5790, 0.3084, 0.6966, 0.7207, 0.5790
0.3639, 2925.92, 0.3991, 0.4696, 0.5178, 0.2770, 0.3991
0.3672, 2952.05, 0.4538, 0.3781, 0.5761, 0.2763, 0.4538
0.3704, 2978.17, 0.4495, 0.0497, 0.5577, 0.4352, 0.4495
0.3737, 3004.29, 0.4246, 0.4348, 0.4665, 0.1730, 0.4246
0.3769, 3030.42, 0.5473, 0.5357, 0.6307, 0.3175, 0.5473
0.3802, 3056.54, 0.8553, 0.5639, 1.0543, 0.3698, 0.8553
0.3834, 3082.67, 0.6587, 0.5724, 0.8420, 0.5421, 0.6587
0.3867, 3108.79, 0.9611, 1.5172, 0.8776, 0.5922, 0.9611
0.3899, 3134.92, 1.3343, 1.3817, 1.3780, 0.7425, 1.3343
0.3932, 3161.04, 0.9561, 0.4714, 1.1351, 0.8444, 0.9561
0.3964, 3187.16, 0.3027, 0.8271, 0.3202, 0.4576, 0.3027
0.3997, 3213.29, 0.7223, 1.2491, 0.5759, 1.1724, 0.7223
0.4029, 3239.41, 0.6373, 0.9938, 0.5180, 1.1377, 0.6373
0.4062, 3265.54, 0.5180, 0.8029, 0.4503, 0.6288, 0.5180
0.4094, 3291.66, 0.5632, 1.0390, 0.4588, 0.3587, 0.5632
0.4127, 3317.79, 0.5956, 0.7965, 0.5585, 0.7681, 0.5956
0.4159, 3343.91, 0.4093, 0.6104, 0.3405, 0.7184, 0.4093
