Imatest,24.2.6, Master, SFR
File,cup_55.0 mm_25600ISO_-1EV_Dist1_ON_Focused.tiff
Run date,12-May-2025 16:18:49,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.2406, 1934.15, 0.3495, 1.4874, 0.1193, 0.4383, 0.3495
0.2438, 1960.29, 1.0702, 1.8752, 1.0747, 0.5110, 1.0702
0.2471, 1986.43, 0.9910, 2.0190, 0.8873, 0.1776, 0.9910
0.2503, 2012.56, 0.6882, 1.1151, 0.8151, 1.0995, 0.6882
0.2536, 2038.70, 1.1151, 0.7258, 1.3233, 1.2835, 1.1151
0.2568, 2064.84, 0.7001, 0.8749, 0.9273, 1.7710, 0.7001
0.2601, 2090.98, 0.5560, 1.1711, 0.7558, 1.2160, 0.5560
0.2633, 2117.11, 0.8471, 0.5875, 0.9630, 0.7021, 0.8471
0.2666, 2143.25, 1.1821, 2.4392, 1.0793, 1.3632, 1.1821
0.2698, 2169.39, 0.7802, 1.9402, 0.6744, 0.6921, 0.7802
0.2731, 2195.52, 0.9470, 1.3306, 0.9671, 1.0377, 0.9470
0.2763, 2221.66, 0.8403, 1.5028, 0.7184, 1.3259, 0.8403
0.2796, 2247.80, 0.3260, 0.5901, 0.3886, 0.8355, 0.3260
0.2828, 2273.94, 1.0948, 1.4036, 1.4442, 0.5145, 1.0948
0.2861, 2300.07, 0.5237, 1.7446, 1.0717, 1.3161, 0.5237
0.2893, 2326.21, 0.5593, 1.9356, 0.2914, 1.9964, 0.5593
0.2926, 2352.35, 0.4750, 1.5780, 0.2726, 0.9835, 0.4750
0.2958, 2378.48, 0.8694, 2.1278, 0.8692, 0.8176, 0.8694
0.2991, 2404.62, 0.5769, 2.6087, 0.4089, 0.6634, 0.5769
0.3023, 2430.76, 0.6039, 0.5198, 0.5943, 1.1980, 0.6039
0.3056, 2456.90, 1.4227, 2.0304, 1.3305, 1.4246, 1.4227
0.3088, 2483.03, 0.9066, 1.0025, 0.9699, 1.1781, 0.9066
0.3121, 2509.17, 0.5780, 0.7167, 0.6621, 1.1505, 0.5780
0.3153, 2535.31, 0.6972, 0.8826, 0.6026, 2.0564, 0.6972
0.3186, 2561.44, 0.7203, 1.9747, 0.5000, 1.2089, 0.7203
0.3218, 2587.58, 0.8533, 1.8808, 0.7383, 0.1793, 0.8533
0.3251, 2613.72, 0.4139, 1.1389, 0.4279, 0.8916, 0.4139
0.3283, 2639.86, 1.4649, 0.7279, 1.6628, 1.2557, 1.4649
0.3316, 2665.99, 1.4901, 1.7446, 1.6486, 0.0900, 1.4901
0.3348, 2692.13, 0.7791, 1.1929, 0.8601, 0.9628, 0.7791
0.3381, 2718.27, 0.7943, 1.7073, 0.7771, 0.9365, 0.7943
0.3413, 2744.41, 0.5488, 1.0462, 0.6779, 0.7603, 0.5488
0.3446, 2770.54, 0.5335, 0.7344, 0.4657, 1.0435, 0.5335
0.3478, 2796.68, 0.9150, 1.3084, 0.8292, 1.2955, 0.9150
0.3511, 2822.82, 0.5977, 1.1644, 0.4973, 1.2203, 0.5977
0.3543, 2848.95, 0.2684, 1.0764, 0.2682, 0.3962, 0.2684
0.3576, 2875.09, 0.4898, 0.4786, 0.6426, 1.0215, 0.4898
0.3608, 2901.23, 0.5323, 0.8858, 0.5266, 0.6638, 0.5323
0.3641, 2927.37, 0.7829, 1.4101, 0.7508, 0.3864, 0.7829
0.3674, 2953.50, 0.8687, 1.6488, 0.8046, 0.4644, 0.8687
0.3706, 2979.64, 0.7598, 1.2390, 0.7938, 0.3483, 0.7598
0.3739, 3005.78, 0.8401, 1.8125, 0.8708, 1.1246, 0.8401
0.3771, 3031.91, 0.4276, 1.3479, 0.5537, 0.6983, 0.4276
0.3804, 3058.05, 0.5031, 1.6299, 0.3502, 0.8646, 0.5031
0.3836, 3084.19, 0.5514, 1.3259, 0.3416, 1.1937, 0.5514
0.3869, 3110.33, 0.6273, 0.6091, 0.6147, 0.9046, 0.6273
0.3901, 3136.46, 1.0671, 0.6916, 1.1597, 1.1512, 1.0671
0.3934, 3162.60, 1.2743, 0.9549, 1.4193, 0.7108, 1.2743
0.3966, 3188.74, 0.6533, 1.1070, 0.6267, 0.3714, 0.6533
0.3999, 3214.87, 0.8970, 1.8580, 0.7345, 0.8458, 0.8970
0.4031, 3241.01, 0.2774, 0.6088, 0.3619, 0.2773, 0.2774
0.4064, 3267.15, 0.6020, 0.3359, 0.6910, 0.8686, 0.6020
0.4096, 3293.29, 0.7962, 0.6426, 0.9919, 1.0098, 0.7962
0.4129, 3319.42, 0.8422, 0.7195, 1.0449, 0.4796, 0.8422
0.4161, 3345.56, 0.7092, 1.1887, 0.7154, 0.6203, 0.7092
0.4194, 3371.70, 0.3664, 0.6677, 0.3237, 0.4840, 0.3664
0.4226, 3397.83, 1.0152, 1.4758, 1.0416, 0.7687, 1.0152
0.4259, 3423.97, 1.0036, 1.0591, 1.0873, 0.7322, 1.0036
0.4291, 3450.11, 0.3631, 0.3780, 0.5007, 0.6119, 0.3631
0.4324, 3476.25, 0.7273, 0.8930, 0.6813, 0.8687, 0.7273
0.4356, 3502.38, 1.2357, 1.8885, 1.1560, 1.1916, 1.2357
0.4389, 3528.52, 0.8159, 1.1823, 0.7495, 0.9243, 0.8159
0.4421, 3554.66, 0.6448, 1.0592, 0.6030, 0.4415, 0.6448
0.4454, 3580.80, 1.8037, 2.6205, 1.7268, 0.9982, 1.8037
0.4486, 3606.93, 1.9143, 2.7055, 1.8693, 1.6919, 1.9143
0.4519, 3633.07, 1.0992, 1.9770, 1.0389, 1.2466, 1.0992
0.4551, 3659.21, 0.2007, 1.1721, 0.2152, 0.7694, 0.2007
0.4584, 3685.34, 0.2058, 0.3683, 0.2590, 0.7956, 0.2058
0.4616, 3711.48, 0.9790, 0.6691, 1.0463, 1.0053, 0.9790
0.4649, 3737.62, 1.8504, 1.9891, 1.9009, 1.1131, 1.8504
0.4681, 3763.76, 1.6660, 2.4161, 1.6387, 0.7404, 1.6660
0.4714, 3789.89, 0.6000, 1.3310, 0.5452, 0.8564, 0.6000
0.4746, 3816.03, 0.9158, 1.0720, 0.9369, 1.3381, 0.9158
0.4779, 3842.17, 1.7353, 2.0174, 1.6934, 1.9897, 1.7353
0.4811, 3868.30, 0.8687, 0.8242, 0.8862, 1.2370, 0.8687
0.4844, 3894.44, 0.3516, 0.5820, 0.3120, 0.3214, 0.3516
0.4876, 3920.58, 0.6767, 0.1765, 0.7504, 0.9901, 0.6767
0.4909, 3946.72, 0.5609, 0.2424, 0.6631, 1.0751, 0.5609
0.4941, 3972.85, 0.6569, 1.0489, 0.6217, 1.1064, 0.6569
0.4974, 3998.99, 0.3431, 0.7790, 0.3965, 0.7675, 0.3431
0.5006, 4025.13, 0.1735, 1.1029, 0.0911, 0.9809, 0.1735
0.5039, 4051.26, 0.5137, 1.4137, 0.4657, 0.2949, 0.5137
0.5071, 4077.40, 1.2303, 2.0000, 1.0177, 1.2763, 1.2303
0.5104, 4103.54, 1.5127, 2.0000, 1.2983, 1.2140, 1.5127
0.5136, 4129.68, 1.4467, 2.0000, 1.3721, 0.8136, 1.4467
0.5169, 4155.81, 1.1114, 1.3870, 1.1270, 0.5899, 1.1114
0.5201, 4181.95, 0.9387, 0.8865, 1.0083, 0.6785, 0.9387
0.5234, 4208.09, 0.5311, 0.4535, 0.5857, 0.6441, 0.5311
0.5266, 4234.23, 0.3857, 0.8240, 0.3497, 0.8956, 0.3857
0.5299, 4260.36, 0.7254, 0.8648, 0.8037, 0.3642, 0.7254
0.5331, 4286.50, 0.7246, 0.8569, 0.7172, 0.6537, 0.7246
0.5364, 4312.64, 0.6260, 1.2144, 0.5401, 0.6522, 0.6260
0.5396, 4338.77, 0.2987, 0.5519, 0.5009, 0.2476, 0.2987
0.5429, 4364.91, 1.2338, 1.4626, 1.2051, 1.4049, 1.2338
0.5462, 4391.05, 1.9485, 2.0000, 1.9653, 1.6720, 1.9485
0.5494, 4417.19, 1.6215, 2.0000, 1.6089, 1.1080, 1.6215
0.5527, 4443.32, 0.7709, 1.6771, 0.6359, 1.0394, 0.7709
0.5559, 4469.46, 0.8442, 1.8779, 0.7321, 0.3489, 0.8442
0.5592, 4495.60, 1.5809, 2.0000, 1.4647, 0.6823, 1.5809
0.5624, 4521.73, 1.2360, 1.7940, 1.2686, 1.2727, 1.2360
0.5657, 4547.87, 1.5009, 1.0735, 1.6293, 1.4272, 1.5009
0.5689, 4574.01, 0.9355, 1.3970, 0.9001, 1.4716, 0.9355
0.5722, 4600.15, 0.8432, 1.1960, 0.9187, 1.2921, 0.8432
0.5754, 4626.28, 0.8200, 1.8018, 0.7208, 0.7769, 0.8200
0.5787, 4652.42, 0.0841, 1.4225, 0.3988, 0.3116, 0.0841
0.5819, 4678.56, 0.3372, 1.2552, 0.6654, 0.4005, 0.3372
0.5852, 4704.69, 1.3579, 0.7378, 1.5803, 1.0643, 1.3579
0.5884, 4730.83, 1.3689, 1.5608, 1.4450, 0.9670, 1.3689
0.5917, 4756.97, 1.1498, 1.7106, 1.1025, 1.2003, 1.1498
0.5949, 4783.11, 1.5136, 2.0000, 1.4788, 0.8711, 1.5136
0.5982, 4809.24, 1.0517, 2.0000, 0.9088, 0.7141, 1.0517
0.6014, 4835.38, 1.1266, 2.0000, 0.8641, 0.5889, 1.1266
0.6047, 4861.52, 0.6313, 1.5423, 0.4976, 0.6897, 0.6313
0.6079, 4887.65, 0.8411, 2.0000, 0.6289, 0.9146, 0.8411
0.6112, 4913.79, 1.5491, 2.0000, 1.4291, 1.4912, 1.5491
0.6144, 4939.93, 1.6271, 2.0000, 1.6173, 1.6616, 1.6271
0.6177, 4966.07, 0.5379, 2.0000, 0.6074, 0.3491, 0.5379
0.6209, 4992.20, 0.4852, 1.3942, 0.3557, 1.0647, 0.4852
0.6242, 5018.34, 1.5259, 2.0000, 1.5182, 0.1176, 1.5259
0.6274, 5044.48, 2.0000, 2.0000, 2.0000, 1.8213, 2.0000
0.6307, 5070.62, 2.0000, 2.0000, 2.0000, 1.9609, 2.0000
0.6339, 5096.75, 0.8405, 0.5756, 1.0639, 0.3219, 0.8405
0.6372, 5122.89, 1.2636, 2.0000, 1.5950, 0.9012, 1.2636
0.6404, 5149.03, 2.0000, 2.0000, 1.7138, 1.1812, 2.0000
0.6437, 5175.16, 1.9650, 2.0000, 1.6961, 0.7761, 1.9650
0.6469, 5201.30, 1.1136, 2.0000, 1.5207, 1.5544, 1.1136
0.6502, 5227.44, 2.0000, 2.0000, 2.0000, 1.6578, 2.0000
0.6534, 5253.58, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.6567, 5279.71, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.6599, 5305.85, 2.0000, 2.0000, 2.0000, 1.3290, 2.0000
0.6632, 5331.99, 2.0000, 0.4323, 2.0000, 1.7130, 2.0000
0.6664, 5358.12, 1.9159, 0.5086, 2.0000, 2.0000, 1.9159
0.6697, 5384.26, 1.2186, 0.5695, 1.5227, 1.8882, 1.2186
0.6729, 5410.40, 1.8898, 2.0000, 1.8386, 1.6890, 1.8898
0.6762, 5436.54, 1.6088, 2.0000, 1.0088, 2.0000, 1.6088
0.6794, 5462.67, 2.0000, 2.0000, 1.6944, 2.0000, 2.0000
0.6827, 5488.81, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.6859, 5514.95, 2.0000, 2.0000, 2.0000, 1.9976, 2.0000
0.6892, 5541.08, 2.0000, 2.0000, 2.0000, 1.9569, 2.0000
0.6924, 5567.22, 2.0000, 1.0302, 2.0000, 1.4637, 2.0000
0.6957, 5593.36, 2.0000, 2.0000, 2.0000, 0.3685, 2.0000
0.6989, 5619.50, 1.5178, 2.0000, 1.7446, 2.0000, 1.5178
0.7022, 5645.63, 1.6935, 1.3212, 2.0000, 2.0000, 1.6935
0.7054, 5671.77, 1.4492, 0.4556, 2.0000, 1.7992, 1.4492
0.7087, 5697.91, 0.7273, 0.9605, 0.8784, 1.5548, 0.7273
0.7119, 5724.05, 2.0000, 0.9358, 2.0000, 0.9312, 2.0000
0.7152, 5750.18, 1.2891, 1.8020, 1.6821, 1.2853, 1.2891
0.7184, 5776.32, 1.7173, 2.0000, 1.3014, 1.0034, 1.7173
0.7217, 5802.46, 1.4185, 2.0000, 1.0028, 0.7578, 1.4185
0.7249, 5828.59, 1.7120, 2.0000, 1.9707, 1.3538, 1.7120
0.7282, 5854.73, 1.4078, 2.0000, 1.4758, 2.0000, 1.4078
0.7315, 5880.87, 0.6168, 1.6913, 0.8728, 1.7230, 0.6168
0.7347, 5907.01, 2.0000, 2.0000, 1.7865, 1.4715, 2.0000
0.7380, 5933.14, 2.0000, 2.0000, 1.2069, 2.0000, 2.0000
0.7412, 5959.28, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.7445, 5985.42, 2.0000, 2.0000, 2.0000, 0.9170, 2.0000
0.7477, 6011.55, 1.5878, 1.5272, 2.0000, 2.0000, 1.5878
0.7510, 6037.69, 0.6185, 2.0000, 1.1209, 2.0000, 0.6185
0.7542, 6063.83, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.7575, 6089.97, 2.0000, 2.0000, 2.0000, 0.9873, 2.0000
0.7607, 6116.10, 2.0000, 2.0000, 1.7893, 2.0000, 2.0000
0.7640, 6142.24, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.7672, 6168.38, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.7705, 6194.51, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.7737, 6220.65, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.7770, 6246.79, 2.0000, 2.0000, 2.0000, 1.3037, 2.0000
0.7802, 6272.93, 1.7713, 1.6718, 2.0000, 2.0000, 1.7713
0.7835, 6299.06, 0.6422, 2.0000, 1.0807, 1.9321, 0.6422
0.7867, 6325.20, 0.2972, 2.0000, 0.9326, 2.0000, 0.2972
0.7900, 6351.34, 0.8518, 2.0000, 2.0000, 0.5505, 0.8518
0.7932, 6377.47, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.7965, 6403.61, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.7997, 6429.75, 2.0000, 2.0000, 2.0000, 1.0236, 2.0000
0.8030, 6455.89, 2.0000, 2.0000, 2.0000, 1.5462, 2.0000
0.8062, 6482.02, 2.0000, 2.0000, 1.7835, 2.0000, 2.0000
0.8095, 6508.16, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8127, 6534.30, 2.0000, 0.7571, 2.0000, 1.6556, 2.0000
0.8160, 6560.44, 2.0000, 1.3837, 2.0000, 2.0000, 2.0000
0.8192, 6586.57, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8225, 6612.71, 2.0000, 2.0000, 0.9206, 0.6458, 2.0000
0.8257, 6638.85, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8290, 6664.98, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8322, 6691.12, 1.7126, 2.0000, 1.8168, 2.0000, 1.7126
0.8355, 6717.26, 0.4700, 2.0000, 2.0000, 2.0000, 0.4700
0.8387, 6743.40, 1.6153, 2.0000, 2.0000, 2.0000, 1.6153
0.8420, 6769.53, 1.0541, 2.0000, 0.6718, 2.0000, 1.0541
0.8452, 6795.67, 0.9728, 2.0000, 2.0000, 2.0000, 0.9728
0.8485, 6821.81, 1.5950, 2.0000, 2.0000, 2.0000, 1.5950
0.8517, 6847.94, 1.2630, 2.0000, 1.5476, 2.0000, 1.2630
0.8550, 6874.08, 2.0000, 2.0000, 1.2040, 2.0000, 2.0000
0.8582, 6900.22, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8615, 6926.36, 2.0000, 2.0000, 2.0000, 1.9540, 2.0000
0.8647, 6952.49, 2.0000, 1.2504, 2.0000, 1.3171, 2.0000
0.8680, 6978.63, 2.0000, 2.0000, 2.0000, 1.5857, 2.0000
0.8712, 7004.77, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8745, 7030.90, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8777, 7057.04, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8810, 7083.18, 0.8351, 2.0000, 1.2107, 2.0000, 0.8351
0.8842, 7109.32, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.8875, 7135.45, 0.9398, 2.0000, 2.0000, 2.0000, 0.9398
0.8907, 7161.59, 0.8949, 2.0000, 2.0000, 2.0000, 0.8949
0.8940, 7187.73, 2.0000, 2.0000, 1.2213, 2.0000, 2.0000
0.8972, 7213.87, 2.0000, 2.0000, 1.4902, 2.0000, 2.0000
0.9005, 7240.00, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9037, 7266.14, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9070, 7292.28, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9103, 7318.41, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9135, 7344.55, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9168, 7370.69, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9200, 7396.83, 0.8424, 2.0000, 2.0000, 2.0000, 0.8424
0.9233, 7422.96, 1.5177, 2.0000, 1.1189, 2.0000, 1.5177
0.9265, 7449.10, 1.1224, 2.0000, 1.0599, 2.0000, 1.1224
0.9298, 7475.24, 1.0281, 2.0000, 1.8933, 1.5302, 1.0281
0.9330, 7501.37, 1.2500, 2.0000, 2.0000, 2.0000, 1.2500
0.9363, 7527.51, 0.8628, 2.0000, 0.8063, 2.0000, 0.8628
0.9395, 7553.65, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9428, 7579.79, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9460, 7605.92, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9493, 7632.06, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9525, 7658.20, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9558, 7684.33, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9590, 7710.47, 0.6081, 2.0000, 2.0000, 2.0000, 0.6081
0.9623, 7736.61, 1.1899, 2.0000, 2.0000, 2.0000, 1.1899
0.9655, 7762.75, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9688, 7788.88, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9720, 7815.02, 2.0000, 2.0000, 2.0000, 0.5932, 2.0000
0.9753, 7841.16, 1.5247, 2.0000, 2.0000, 2.0000, 1.5247
0.9785, 7867.29, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9818, 7893.43, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9850, 7919.57, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9883, 7945.71, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9915, 7971.84, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9948, 7997.98, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9980, 8024.12, 2.0000, 2.0000, 2.0000, 1.4643, 2.0000
1.0013, 8050.26, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
,
Interpolated f and MTF, Region 1 of 1 total
freq(C/P),MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0250, 0.5310, 0.5222, 0.6158, 0.2329, 0.5310
0.0500, 0.2384, 0.8519, 0.1962, 0.4649, 0.2384
0.0750, 0.3854, 1.4506, 0.1550, 0.9021, 0.3854
0.1000, 0.5185, 1.4473, 0.8486, 0.5205, 0.5185
0.1250, 0.5989, 1.4698, 0.6899, 0.4898, 0.5989
0.1500, 0.7792, 2.4256, 0.7862, 0.6340, 0.7792
0.1750, 0.5528, 1.4277, 0.7247, 0.6958, 0.5528
0.2000, 0.6036, 1.9051, 0.6315, 1.4775, 0.6036
0.2250, 0.7959, 1.7721, 1.2123, 0.7735, 0.7959
0.2500, 0.7179, 1.2037, 0.8222, 1.0091, 0.7179
0.2750, 0.8838, 1.4326, 0.8198, 1.2083, 0.8838
0.3000, 0.5845, 2.0190, 0.4612, 0.8143, 0.5845
0.3250, 0.4260, 1.1594, 0.4364, 0.8720, 0.4260
0.3500, 0.7048, 1.2130, 0.6093, 1.2456, 0.7048
0.3750, 0.6946, 1.6486, 0.7589, 0.9742, 0.6946
0.4000, 0.8703, 1.8042, 0.7185, 0.8213, 0.8703
0.4250, 1.0067, 1.1703, 1.0751, 0.7419, 1.0067
0.4500, 1.5691, 2.3970, 1.5177, 1.5033, 1.5691
0.4750, 1.0089, 1.1795, 1.0229, 1.4121, 1.0089
0.5000, 0.2067, 1.0394, 0.1510, 0.9390, 0.2067
0.5500, 1.4649, 2.0216, 1.4297, 1.0953, 1.4649
0.6000, 1.0940, 2.4178, 0.8836, 0.6434, 1.0940
0.6500, 2.9478, 3.7230, 3.0096, 1.6521, 2.9478
0.7000, 1.5749, 1.9912, 1.8357, 2.2600, 1.5749
0.7500, 0.9037, 1.8755, 1.3798, 2.6203, 0.9037
