Imatest,24.2.6, Master, SFR
File,sports ball_55.0 mm_25600ISO_+1EV_Dist2_ON_Defocus1.tiff
Run date,07-May-2025 11:58:31,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results/+1EV - Imatest Binning

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.1514, 1216.88, 0.3071, 0.6422, 0.2444, 0.3213, 0.3071
0.1534, 1233.33, 0.2317, 0.4123, 0.3881, 0.3857, 0.2317
0.1554, 1249.77, 0.3175, 0.2550, 0.4676, 0.7875, 0.3175
0.1575, 1266.22, 0.1286, 0.5403, 0.0912, 0.5818, 0.1286
0.1595, 1282.66, 0.2789, 0.5512, 0.4672, 0.5448, 0.2789
0.1616, 1299.10, 0.0896, 0.3767, 0.1598, 0.5871, 0.0896
0.1636, 1315.55, 0.2159, 0.4022, 0.2283, 0.1768, 0.2159
0.1657, 1331.99, 0.2523, 0.5186, 0.2711, 0.5470, 0.2523
0.1677, 1348.44, 0.4129, 0.6194, 0.5026, 0.3136, 0.4129
0.1698, 1364.88, 0.3606, 0.2745, 0.5423, 0.1888, 0.3606
0.1718, 1381.33, 0.1158, 0.8317, 0.3120, 0.3563, 0.1158
0.1739, 1397.77, 0.0635, 0.7624, 0.2415, 0.3046, 0.0635
0.1759, 1414.22, 0.1711, 0.5109, 0.2904, 0.4425, 0.1711
0.1779, 1430.66, 0.1199, 0.2537, 0.2658, 0.7168, 0.1199
0.1800, 1447.10, 0.1765, 0.2895, 0.3768, 0.8239, 0.1765
0.1820, 1463.55, 0.2793, 0.2174, 0.4767, 0.5326, 0.2793
0.1841, 1479.99, 0.3878, 0.3213, 0.5044, 0.2631, 0.3878
0.1861, 1496.44, 0.2252, 0.6328, 0.2898, 0.1421, 0.2252
0.1882, 1512.88, 0.2213, 0.6240, 0.3386, 0.1504, 0.2213
0.1902, 1529.33, 0.1775, 0.4988, 0.3178, 0.1115, 0.1775
0.1923, 1545.77, 0.2297, 1.1337, 0.2303, 0.1324, 0.2297
0.1943, 1562.21, 0.3133, 0.7679, 0.4825, 0.4290, 0.3133
0.1964, 1578.66, 0.2102, 0.2197, 0.1720, 0.5612, 0.2102
0.1984, 1595.10, 0.2591, 1.2085, 0.1042, 0.0782, 0.2591
0.2004, 1611.55, 0.5350, 1.2475, 0.4865, 0.4877, 0.5350
0.2025, 1627.99, 0.5737, 1.6767, 0.4237, 0.1734, 0.5737
0.2045, 1644.44, 0.3134, 1.7010, 0.1553, 0.3090, 0.3134
0.2066, 1660.88, 0.2786, 0.8125, 0.3312, 0.5435, 0.2786
0.2086, 1677.33, 0.4483, 0.5790, 0.4176, 0.8900, 0.4483
0.2107, 1693.77, 0.3851, 0.4765, 0.4290, 0.7636, 0.3851
0.2127, 1710.21, 0.2546, 1.0240, 0.1420, 0.4105, 0.2546
0.2148, 1726.66, 0.2235, 0.8424, 0.1816, 0.4927, 0.2235
0.2168, 1743.10, 0.1033, 0.8638, 0.1599, 0.0974, 0.1033
0.2188, 1759.55, 0.3281, 0.9270, 0.6221, 0.2733, 0.3281
0.2209, 1775.99, 0.3058, 0.7565, 0.6067, 0.0584, 0.3058
0.2229, 1792.44, 0.1592, 0.2236, 0.1581, 0.0421, 0.1592
0.2250, 1808.88, 0.4880, 0.6113, 0.5840, 0.3760, 0.4880
0.2270, 1825.32, 0.1088, 0.4191, 0.0859, 0.3917, 0.1088
0.2291, 1841.77, 0.3330, 0.1538, 0.3953, 0.3298, 0.3330
0.2311, 1858.21, 0.2924, 0.1581, 0.3774, 0.2147, 0.2924
0.2332, 1874.66, 0.4501, 0.4114, 0.5166, 0.1060, 0.4501
0.2352, 1891.10, 0.3277, 0.9771, 0.3446, 0.2978, 0.3277
0.2373, 1907.55, 0.2803, 0.9578, 0.5017, 0.4543, 0.2803
0.2393, 1923.99, 0.4371, 0.8505, 0.4598, 0.2717, 0.4371
0.2413, 1940.43, 0.3246, 0.5429, 0.2584, 0.5478, 0.3246
0.2434, 1956.88, 0.1080, 0.3901, 0.1286, 0.3818, 0.1080
0.2454, 1973.32, 0.2445, 0.6904, 0.4129, 0.2581, 0.2445
0.2475, 1989.77, 0.2052, 0.4093, 0.4194, 0.4028, 0.2052
0.2495, 2006.21, 0.1458, 0.5738, 0.2599, 0.2328, 0.1458
0.2516, 2022.66, 0.3305, 0.3197, 0.5544, 0.3544, 0.3305
0.2536, 2039.10, 0.6681, 0.0877, 0.8839, 0.1256, 0.6681
0.2557, 2055.55, 0.4213, 0.1580, 0.5614, 0.3720, 0.4213
0.2577, 2071.99, 0.1117, 0.1867, 0.1775, 0.0655, 0.1117
0.2598, 2088.43, 0.2603, 0.1228, 0.3116, 0.3271, 0.2603
0.2618, 2104.88, 0.3416, 0.1612, 0.4604, 0.0674, 0.3416
0.2638, 2121.32, 0.2274, 0.1081, 0.2642, 0.2411, 0.2274
0.2659, 2137.77, 0.5044, 0.6537, 0.4846, 0.8091, 0.5044
0.2679, 2154.21, 0.8079, 1.0067, 0.8464, 0.7786, 0.8079
0.2700, 2170.66, 0.8109, 0.6218, 0.9493, 0.4287, 0.8109
0.2720, 2187.10, 0.5243, 0.4112, 0.5895, 0.3982, 0.5243
0.2741, 2203.54, 0.3790, 0.2259, 0.4334, 0.3677, 0.3790
0.2761, 2219.99, 0.8028, 0.2270, 1.0087, 0.6444, 0.8028
0.2782, 2236.43, 0.7808, 0.3394, 1.0729, 0.6276, 0.7808
0.2802, 2252.88, 0.0779, 0.5650, 0.2487, 0.1419, 0.0779
0.2823, 2269.32, 0.2099, 0.1469, 0.2230, 0.4974, 0.2099
0.2843, 2285.77, 0.4904, 1.0730, 0.4288, 0.3978, 0.4904
0.2863, 2302.21, 0.5840, 1.4799, 0.4719, 0.1965, 0.5840
0.2884, 2318.66, 0.5071, 1.2082, 0.4315, 0.2394, 0.5071
0.2904, 2335.10, 0.1781, 0.7596, 0.2581, 0.4876, 0.1781
0.2925, 2351.54, 0.2217, 1.0266, 0.1094, 0.3859, 0.2217
0.2945, 2367.99, 0.6231, 1.2979, 0.5181, 0.2756, 0.6231
0.2966, 2384.43, 0.8258, 1.1350, 0.8181, 0.2947, 0.8258
