Imatest,24.2.6, Master, SFR
File,car_55.0 mm_1600ISO_-3EV_Dist2_ON_Focused.tiff
Run date,12-May-2025 17:47:35,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.2280, 1833.36, 0.7905, 0.5219, 0.9173, 0.3841, 0.7905
0.2311, 1858.13, 0.5471, 0.3832, 0.6465, 0.4489, 0.5471
0.2342, 1882.91, 0.1815, 0.4686, 0.1409, 0.3993, 0.1815
0.2373, 1907.68, 0.2541, 0.5133, 0.2869, 0.3428, 0.2541
0.2404, 1932.46, 0.3504, 0.7016, 0.3440, 0.1018, 0.3504
0.2434, 1957.24, 0.4297, 0.9473, 0.3302, 0.6068, 0.4297
0.2465, 1982.01, 0.2198, 0.6705, 0.1581, 1.0392, 0.2198
0.2496, 2006.79, 0.2302, 0.9814, 0.3126, 0.9241, 0.2302
0.2527, 2031.56, 0.2971, 0.7231, 0.5332, 0.3177, 0.2971
0.2558, 2056.34, 0.4376, 0.6520, 0.5478, 0.6377, 0.4376
0.2588, 2081.11, 0.3587, 0.7069, 0.5321, 0.8607, 0.3587
0.2619, 2105.89, 0.6106, 0.6113, 0.7177, 0.4775, 0.6106
0.2650, 2130.66, 0.6178, 0.9382, 0.5954, 0.0478, 0.6178
0.2681, 2155.44, 0.0637, 0.1409, 0.0982, 0.1998, 0.0637
0.2712, 2180.21, 0.2825, 0.8580, 0.2439, 0.5180, 0.2825
0.2743, 2204.99, 0.1862, 1.0080, 0.2464, 0.3790, 0.1862
0.2773, 2229.76, 0.1395, 1.3015, 0.2841, 0.1756, 0.1395
0.2804, 2254.54, 0.0605, 0.9470, 0.3439, 0.3732, 0.0605
0.2835, 2279.31, 0.2538, 0.4245, 0.4508, 0.1001, 0.2538
0.2866, 2304.09, 0.1531, 0.1886, 0.2253, 0.5887, 0.1531
0.2897, 2328.86, 0.4659, 0.4559, 0.5298, 0.7397, 0.4659
0.2927, 2353.64, 0.4524, 0.8533, 0.3714, 0.4527, 0.4524
0.2958, 2378.41, 0.3963, 0.8277, 0.4539, 0.2536, 0.3963
0.2989, 2403.19, 0.6725, 1.0206, 0.7134, 0.6404, 0.6725
0.3020, 2427.96, 0.7464, 0.9453, 0.7271, 0.8745, 0.7464
0.3051, 2452.74, 0.5858, 1.0141, 0.5190, 0.5928, 0.5858
0.3081, 2477.51, 0.2612, 0.9201, 0.2566, 0.3711, 0.2612
0.3112, 2502.29, 0.3450, 0.8334, 0.4344, 0.0759, 0.3450
0.3143, 2527.06, 0.2865, 0.5696, 0.4091, 0.4158, 0.2865
0.3174, 2551.84, 0.1411, 0.3918, 0.1017, 0.6525, 0.1411
0.3205, 2576.61, 0.6526, 0.6863, 0.7599, 0.5494, 0.6526
0.3236, 2601.39, 0.8114, 0.7700, 0.9044, 0.6188, 0.8114
0.3266, 2626.16, 0.9163, 1.0964, 0.9165, 0.7257, 0.9163
0.3297, 2650.94, 0.9085, 0.9533, 0.9405, 0.6738, 0.9085
0.3328, 2675.71, 0.5139, 0.3494, 0.5892, 0.7466, 0.5139
