Imatest,24.2.6, Master, SFR
File,cup_55.0 mm_25600ISO_-1EV_Dist2_OFF_Defocus2.tiff
Run date,12-May-2025 18:01:14,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.2277, 1831.05, 0.4602, 2.4230, 0.9503, 0.6717, 0.4602
0.2308, 1855.80, 0.0945, 1.1248, 0.2368, 0.8907, 0.0945
0.2339, 1880.54, 0.3108, 2.1097, 0.2079, 1.0559, 0.3108
0.2370, 1905.29, 0.7686, 2.1298, 0.4753, 0.7661, 0.7686
0.2401, 1930.03, 0.5805, 1.1486, 0.5572, 1.5187, 0.5805
0.2431, 1954.77, 0.3733, 2.6996, 0.1338, 1.1444, 0.3733
0.2462, 1979.52, 0.8964, 2.1998, 0.7792, 1.0386, 0.8964
0.2493, 2004.26, 0.9762, 0.7705, 1.2801, 0.5773, 0.9762
0.2524, 2029.01, 1.2169, 0.7219, 1.5259, 0.5912, 1.2169
0.2554, 2053.75, 1.2811, 1.6471, 1.6686, 0.8177, 1.2811
0.2585, 2078.49, 0.9587, 3.5740, 1.2268, 1.3203, 0.9587
0.2616, 2103.24, 0.6268, 2.5471, 0.7708, 1.5232, 0.6268
0.2647, 2127.98, 0.9338, 1.9712, 0.9793, 1.5896, 0.9338
0.2678, 2152.72, 0.8028, 2.3062, 0.7668, 1.1528, 0.8028
0.2708, 2177.47, 1.3868, 2.2939, 1.2585, 1.0118, 1.3868
0.2739, 2202.21, 0.9509, 1.4731, 0.9878, 0.2656, 0.9509
0.2770, 2226.96, 0.2024, 0.5023, 0.1406, 0.4836, 0.2024
0.2801, 2251.70, 1.1715, 1.9893, 1.0311, 1.3523, 1.1715
0.2831, 2276.44, 0.9676, 2.5530, 0.6919, 0.5151, 0.9676
0.2862, 2301.19, 0.6443, 2.7012, 0.2468, 0.4007, 0.6443
0.2893, 2325.93, 0.5981, 1.2349, 0.4792, 1.3518, 0.5981
0.2924, 2350.68, 1.7031, 2.1576, 1.6578, 2.2929, 1.7031
0.2955, 2375.42, 1.3548, 0.8632, 1.6000, 1.8515, 1.3548
0.2985, 2400.16, 0.5722, 0.6634, 0.6391, 1.8330, 0.5722
0.3016, 2424.91, 0.8760, 1.8967, 0.6963, 1.6490, 0.8760
0.3047, 2449.65, 0.6258, 0.6376, 0.6534, 2.7172, 0.6258
0.3078, 2474.40, 0.6329, 0.7953, 0.6805, 1.9054, 0.6329
0.3108, 2499.14, 1.4312, 2.5822, 1.2805, 0.9355, 1.4312
0.3139, 2523.88, 0.6335, 1.4675, 0.4094, 1.8400, 0.6335
0.3170, 2548.63, 0.8850, 1.7383, 0.7029, 2.2811, 0.8850
0.3201, 2573.37, 1.5334, 3.5550, 1.1719, 2.0760, 1.5334
0.3231, 2598.12, 1.2940, 2.6649, 1.4167, 0.9902, 1.2940
0.3262, 2622.86, 0.9862, 0.8030, 1.2788, 2.2825, 0.9862
0.3293, 2647.60, 0.2028, 0.6157, 0.5322, 2.7409, 0.2028
0.3324, 2672.35, 0.3833, 1.3505, 0.8089, 1.9025, 0.3833
0.3355, 2697.09, 1.2169, 2.8592, 1.4256, 1.5859, 1.2169
0.3385, 2721.84, 1.5957, 3.7779, 1.4115, 1.8032, 1.5957
0.3416, 2746.58, 0.8725, 2.5730, 0.6612, 1.1840, 0.8725
0.3447, 2771.32, 0.7116, 3.1862, 0.3359, 0.5923, 0.7116
0.3478, 2796.07, 1.6932, 4.3454, 1.2215, 0.7318, 1.6932
0.3508, 2820.81, 1.6101, 3.5815, 1.2224, 1.2380, 1.6101
0.3539, 2845.56, 0.7045, 2.2694, 0.4935, 1.2619, 0.7045
0.3570, 2870.30, 1.3079, 1.3052, 1.3134, 2.1697, 1.3079
0.3601, 2895.04, 2.7379, 2.6426, 2.8435, 2.3383, 2.7379
0.3632, 2919.79, 3.2416, 2.9436, 3.5039, 2.0989, 3.2416
0.3662, 2944.53, 2.1931, 3.7990, 1.9993, 1.8031, 2.1931
0.3693, 2969.28, 1.8516, 3.0040, 1.7072, 2.0338, 1.8516
0.3724, 2994.02, 2.0468, 2.4874, 1.9807, 2.2216, 2.0468
0.3755, 3018.76, 1.3196, 3.1712, 1.0509, 0.8211, 1.3196
0.3785, 3043.51, 1.0737, 2.5114, 0.9405, 0.3444, 1.0737
0.3816, 3068.25, 0.8215, 1.4022, 0.8508, 0.6720, 0.8215
0.3847, 3093.00, 0.6987, 0.3482, 0.7960, 0.7312, 0.6987
0.3878, 3117.74, 1.7320, 2.2836, 1.7069, 1.6103, 1.7320
0.3909, 3142.48, 2.1905, 2.9319, 2.0759, 2.0586, 2.1905
0.3939, 3167.23, 2.0549, 2.2459, 2.0040, 2.4651, 2.0549
0.3970, 3191.97, 1.4290, 1.1145, 1.5016, 1.8923, 1.4290
0.4001, 3216.72, 0.4512, 2.1802, 0.3672, 0.6307, 0.4512
0.4032, 3241.46, 1.3379, 2.3627, 1.1742, 0.8724, 1.3379
0.4062, 3266.20, 1.5847, 2.1801, 1.5505, 0.7779, 1.5847
