Imatest,24.2.6, Master, SFR
File,cup_55.0 mm_1600ISO_+1EV_Dist2_ON_Defocus1.tiff
Run date,07-May-2025 12:14:41,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results/+1EV - Imatest Binning

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.2211, 1778.04, 0.0681, 0.0497, 0.1070, 0.3011, 0.0681
0.2231, 1793.64, 0.1016, 0.0435, 0.1678, 0.1698, 0.1016
0.2250, 1809.24, 0.0248, 0.1563, 0.0947, 0.2207, 0.0248
0.2270, 1824.83, 0.0163, 0.0816, 0.0684, 0.3228, 0.0163
0.2289, 1840.43, 0.0635, 0.0469, 0.1122, 0.2600, 0.0635
0.2308, 1856.03, 0.0747, 0.0293, 0.0987, 0.1018, 0.0747
0.2328, 1871.63, 0.0696, 0.0867, 0.0716, 0.0890, 0.0696
0.2347, 1887.22, 0.0725, 0.1438, 0.1110, 0.1420, 0.0725
0.2367, 1902.82, 0.0427, 0.2324, 0.1219, 0.0989, 0.0427
0.2386, 1918.42, 0.0730, 0.3998, 0.1003, 0.0534, 0.0730
0.2405, 1934.01, 0.0806, 0.2767, 0.0497, 0.2009, 0.0806
0.2425, 1949.61, 0.0261, 0.0551, 0.0096, 0.1987, 0.0261
0.2444, 1965.21, 0.0252, 0.1448, 0.0278, 0.1128, 0.0252
0.2464, 1980.80, 0.0560, 0.1979, 0.0882, 0.0777, 0.0560
0.2483, 1996.40, 0.0735, 0.1353, 0.0783, 0.0968, 0.0735
0.2502, 2012.00, 0.0502, 0.0926, 0.0431, 0.0879, 0.0502
0.2522, 2027.59, 0.0751, 0.1250, 0.1027, 0.1123, 0.0751
0.2541, 2043.19, 0.0766, 0.2755, 0.0869, 0.0286, 0.0766
0.2561, 2058.79, 0.0342, 0.1350, 0.0529, 0.0477, 0.0342
0.2580, 2074.39, 0.0841, 0.0847, 0.0924, 0.1338, 0.0841
0.2599, 2089.98, 0.0879, 0.1547, 0.1561, 0.2148, 0.0879
0.2619, 2105.58, 0.1213, 0.1008, 0.1863, 0.1251, 0.1213
0.2638, 2121.18, 0.0593, 0.0984, 0.0583, 0.0456, 0.0593
0.2658, 2136.77, 0.0103, 0.0670, 0.0275, 0.0270, 0.0103
0.2677, 2152.37, 0.0660, 0.0410, 0.0921, 0.1807, 0.0660
0.2696, 2167.97, 0.1073, 0.0385, 0.1415, 0.1963, 0.1073
0.2716, 2183.56, 0.0563, 0.0919, 0.0899, 0.1356, 0.0563
0.2735, 2199.16, 0.1031, 0.1838, 0.1020, 0.1083, 0.1031
0.2755, 2214.76, 0.1427, 0.2614, 0.1883, 0.0719, 0.1427
0.2774, 2230.35, 0.1143, 0.3128, 0.1370, 0.1172, 0.1143
0.2793, 2245.95, 0.1133, 0.0911, 0.1330, 0.0113, 0.1133
0.2813, 2261.55, 0.0384, 0.1283, 0.1029, 0.1367, 0.0384
0.2832, 2277.14, 0.1260, 0.1087, 0.1929, 0.1580, 0.1260
0.2852, 2292.74, 0.0856, 0.0256, 0.1245, 0.0874, 0.0856
0.2871, 2308.34, 0.1129, 0.0696, 0.1477, 0.1123, 0.1129
0.2890, 2323.94, 0.1048, 0.0910, 0.1222, 0.2521, 0.1048
0.2910, 2339.53, 0.0900, 0.0286, 0.0952, 0.2368, 0.0900
0.2929, 2355.13, 0.0540, 0.1250, 0.0546, 0.1510, 0.0540
0.2949, 2370.73, 0.0187, 0.2113, 0.0936, 0.1435, 0.0187
0.2968, 2386.32, 0.0364, 0.1972, 0.0746, 0.1673, 0.0364
0.2987, 2401.92, 0.0864, 0.1284, 0.0918, 0.0914, 0.0864
0.3007, 2417.52, 0.0780, 0.0452, 0.0963, 0.1452, 0.0780
0.3026, 2433.11, 0.0790, 0.1759, 0.0942, 0.2316, 0.0790
0.3046, 2448.71, 0.0953, 0.2440, 0.0815, 0.1842, 0.0953
0.3065, 2464.31, 0.1331, 0.1713, 0.1399, 0.1514, 0.1331
