Imatest,24.2.6, Master, SFR
File,cup_55.0 mm_25600ISO_0EV_Dist2_ON_Focused.tiff
Run date,12-May-2025 17:51:10,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.2279, 1832.54, 0.3474, 1.7762, 0.0933, 0.5484, 0.3474
0.2310, 1857.31, 0.2091, 0.6949, 0.1801, 0.7394, 0.2091
0.2341, 1882.07, 0.8980, 1.0797, 1.0838, 0.3869, 0.8980
0.2372, 1906.84, 1.4320, 1.9677, 1.5931, 0.3780, 1.4320
0.2402, 1931.60, 1.2119, 1.8384, 1.2538, 0.5367, 1.2119
0.2433, 1956.36, 0.9392, 1.0353, 1.0064, 0.7541, 0.9392
0.2464, 1981.13, 0.7579, 0.8470, 0.7913, 0.7461, 0.7579
0.2495, 2005.89, 0.6211, 0.4848, 0.7115, 0.5285, 0.6211
0.2526, 2030.66, 0.5620, 0.2403, 0.7091, 0.6703, 0.5620
0.2556, 2055.42, 0.5723, 0.4717, 0.7304, 0.3800, 0.5723
0.2587, 2080.19, 0.5213, 0.2670, 0.6666, 0.1388, 0.5213
0.2618, 2104.95, 0.0623, 0.3416, 0.1727, 0.8502, 0.0623
0.2649, 2129.71, 0.1139, 0.3410, 0.1042, 1.2039, 0.1139
0.2680, 2154.48, 0.2242, 0.6106, 0.1629, 0.5279, 0.2242
0.2710, 2179.24, 0.3984, 0.5232, 0.4105, 0.4455, 0.3984
0.2741, 2204.01, 0.2191, 0.5956, 0.2239, 0.5725, 0.2191
0.2772, 2228.77, 0.4403, 0.7520, 0.5311, 0.4866, 0.4403
0.2803, 2253.53, 0.7530, 1.0183, 0.7808, 0.6156, 0.7530
0.2834, 2278.30, 0.8555, 0.9596, 1.0093, 0.8984, 0.8555
0.2865, 2303.06, 0.2445, 1.0913, 0.5953, 0.3236, 0.2445
0.2895, 2327.83, 0.5851, 0.7392, 0.6041, 0.5735, 0.5851
0.2926, 2352.59, 0.5438, 0.7444, 0.5860, 0.2220, 0.5438
0.2957, 2377.35, 0.3021, 1.4325, 0.1133, 0.4015, 0.3021
0.2988, 2402.12, 0.2911, 0.9616, 0.4931, 0.2257, 0.2911
0.3019, 2426.88, 0.6403, 0.4856, 0.7632, 0.4995, 0.6403
0.3049, 2451.65, 1.1426, 1.0084, 1.1946, 0.9449, 1.1426
0.3080, 2476.41, 1.2440, 1.2493, 1.2455, 1.3805, 1.2440
0.3111, 2501.18, 0.6527, 1.2033, 0.5477, 0.6746, 0.6527
0.3142, 2525.94, 0.3382, 0.5578, 0.4694, 0.3716, 0.3382
0.3173, 2550.70, 0.5601, 0.8562, 0.8395, 0.3023, 0.5601
0.3203, 2575.47, 0.1079, 1.2922, 0.2075, 0.6277, 0.1079
0.3234, 2600.23, 0.4312, 0.8978, 0.3107, 0.7090, 0.4312
0.3265, 2625.00, 0.3010, 0.5983, 0.2751, 0.2002, 0.3010
0.3296, 2649.76, 0.1618, 0.3622, 0.1335, 0.2145, 0.1618
0.3327, 2674.52, 0.0804, 0.9244, 0.1895, 0.8879, 0.0804
0.3357, 2699.29, 0.2997, 1.3667, 0.4862, 0.8448, 0.2997
0.3388, 2724.05, 0.1997, 0.5023, 0.2325, 0.2388, 0.1997
0.3419, 2748.82, 0.3223, 1.2078, 0.5023, 0.3524, 0.3223
0.3450, 2773.58, 0.4186, 1.5479, 0.5194, 0.4254, 0.4186
0.3481, 2798.34, 0.2423, 1.9724, 0.0944, 0.2772, 0.2423
0.3511, 2823.11, 0.2028, 1.3115, 0.3915, 0.2870, 0.2028
0.3542, 2847.87, 0.4954, 0.1944, 0.6205, 0.3571, 0.4954
0.3573, 2872.64, 0.4065, 0.4880, 0.3947, 0.7786, 0.4065
0.3604, 2897.40, 0.4718, 0.6472, 0.4174, 0.7079, 0.4718
0.3635, 2922.17, 0.7251, 0.6554, 0.7640, 0.5685, 0.7251
0.3665, 2946.93, 0.4000, 0.5430, 0.5035, 0.6600, 0.4000
0.3696, 2971.69, 0.2055, 0.9311, 0.1863, 0.4793, 0.2055
0.3727, 2996.46, 0.2524, 1.0589, 0.1215, 0.9181, 0.2524
0.3758, 3021.22, 0.4829, 1.2345, 0.3576, 0.8266, 0.4829
0.3789, 3045.99, 0.1556, 0.4991, 0.1605, 0.5601, 0.1556
0.3819, 3070.75, 0.3424, 0.2637, 0.3970, 0.1672, 0.3424
0.3850, 3095.51, 0.7833, 0.8771, 0.7677, 0.7587, 0.7833
0.3881, 3120.28, 0.5001, 1.5157, 0.2776, 0.6100, 0.5001
0.3912, 3145.04, 0.7398, 0.8630, 0.9017, 0.7657, 0.7398
0.3943, 3169.81, 0.5184, 0.2614, 0.6137, 0.4849, 0.5184
0.3973, 3194.57, 0.1938, 0.3998, 0.1400, 0.4028, 0.1938
0.4004, 3219.33, 0.4486, 0.8084, 0.3690, 0.6035, 0.4486
