Imatest,24.2.6, Master, SFR
File,cup_55.0 mm_6400ISO_0EV_Dist2_OFF_Defocus1.tiff
Run date,12-May-2025 17:51:10,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.2278, 1831.87, 0.2125, 0.1522, 0.2486, 0.2013, 0.2125
0.2309, 1856.63, 0.1263, 0.2571, 0.0840, 0.4648, 0.1263
0.2340, 1881.38, 0.0111, 0.3563, 0.1344, 0.4489, 0.0111
0.2371, 1906.14, 0.1391, 0.3028, 0.2219, 0.2209, 0.1391
0.2402, 1930.89, 0.1536, 0.2663, 0.1530, 0.3466, 0.1536
0.2432, 1955.65, 0.0679, 0.4128, 0.0427, 0.2020, 0.0679
0.2463, 1980.40, 0.2001, 0.4631, 0.2291, 0.4051, 0.2001
0.2494, 2005.16, 0.2697, 0.6790, 0.5152, 0.5219, 0.2697
0.2525, 2029.91, 0.2083, 0.7488, 0.4938, 0.0934, 0.2083
0.2556, 2054.67, 0.1459, 0.9274, 0.2348, 0.1769, 0.1459
0.2586, 2079.42, 0.1102, 0.7020, 0.0287, 0.2365, 0.1102
0.2617, 2104.18, 0.1486, 0.4173, 0.0834, 0.2826, 0.1486
0.2648, 2128.93, 0.2243, 0.5564, 0.1335, 0.2705, 0.2243
0.2679, 2153.69, 0.3892, 0.9173, 0.3169, 0.2415, 0.3892
0.2710, 2178.44, 0.4109, 1.1293, 0.3062, 0.3693, 0.4109
0.2740, 2203.20, 0.2923, 0.8313, 0.1893, 0.3611, 0.2923
0.2771, 2227.95, 0.0799, 0.4069, 0.0665, 0.1648, 0.0799
0.2802, 2252.71, 0.1021, 0.1484, 0.1615, 0.2529, 0.1021
0.2833, 2277.46, 0.2369, 0.2430, 0.3199, 0.1229, 0.2369
0.2863, 2302.22, 0.1828, 0.2855, 0.2744, 0.3064, 0.1828
0.2894, 2326.97, 0.1619, 0.2281, 0.1897, 0.5322, 0.1619
0.2925, 2351.73, 0.0771, 0.7899, 0.2678, 0.5775, 0.0771
0.2956, 2376.48, 0.2371, 0.8066, 0.5011, 0.4561, 0.2371
0.2987, 2401.24, 0.0997, 0.6433, 0.2901, 0.2086, 0.0997
0.3017, 2425.99, 0.1126, 0.5867, 0.0569, 0.1956, 0.1126
0.3048, 2450.75, 0.2477, 0.4691, 0.2491, 0.3134, 0.2477
0.3079, 2475.50, 0.3811, 0.5833, 0.3396, 0.5471, 0.3811
0.3110, 2500.26, 0.3293, 0.4722, 0.3036, 0.6825, 0.3293
0.3141, 2525.01, 0.3172, 0.5154, 0.2444, 0.8175, 0.3172
0.3171, 2549.77, 0.3069, 0.7618, 0.1405, 0.7066, 0.3069
0.3202, 2574.52, 0.4575, 0.9683, 0.3196, 0.5992, 0.4575
0.3233, 2599.28, 0.6350, 0.9969, 0.5640, 0.3938, 0.6350
0.3264, 2624.03, 0.3823, 0.5424, 0.3724, 0.0803, 0.3823
0.3295, 2648.79, 0.1635, 0.1352, 0.2105, 0.2415, 0.1635
0.3325, 2673.54, 0.1446, 0.1558, 0.1922, 0.2703, 0.1446
0.3356, 2698.30, 0.0563, 0.3080, 0.1293, 0.2257, 0.0563
0.3387, 2723.05, 0.2264, 0.4574, 0.1833, 0.0732, 0.2264
0.3418, 2747.81, 0.5447, 0.4761, 0.5614, 0.5833, 0.5447
0.3448, 2772.56, 0.6003, 0.4154, 0.6492, 0.6303, 0.6003
0.3479, 2797.32, 0.5257, 0.4543, 0.5603, 0.4402, 0.5257
0.3510, 2822.07, 0.3400, 0.3363, 0.3615, 0.2143, 0.3400
0.3541, 2846.83, 0.0474, 0.1073, 0.0769, 0.0950, 0.0474
0.3572, 2871.58, 0.3261, 0.5798, 0.2745, 0.2574, 0.3261
0.3602, 2896.34, 0.3418, 0.5510, 0.3060, 0.2911, 0.3418
