Imatest,24.2.6, Master, SFR
File,car_55.0 mm_6400ISO_0EV_Dist2_ON_Defocus2.tiff
Run date,12-May-2025 17:27:35,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.2277, 1831.00, 0.3780, 0.4637, 0.6120, 0.1661, 0.3780
0.2308, 1855.74, 0.3250, 0.2049, 0.4938, 0.0199, 0.3250
0.2339, 1880.48, 0.1419, 0.3260, 0.0693, 0.4155, 0.1419
0.2370, 1905.23, 0.2173, 0.7428, 0.1910, 0.3921, 0.2173
0.2400, 1929.97, 0.2001, 0.6665, 0.0681, 0.2448, 0.2001
0.2431, 1954.71, 0.2303, 0.6152, 0.2133, 0.1862, 0.2303
0.2462, 1979.46, 0.2030, 0.7626, 0.1547, 0.4919, 0.2030
0.2493, 2004.20, 0.0856, 0.9072, 0.1725, 0.2250, 0.0856
0.2524, 2028.94, 0.1533, 0.8436, 0.1526, 0.3494, 0.1533
0.2554, 2053.69, 0.1989, 0.4083, 0.1842, 0.2472, 0.1989
0.2585, 2078.43, 0.3310, 0.6090, 0.3305, 0.4750, 0.3310
0.2616, 2103.17, 0.1751, 0.5515, 0.0906, 0.4515, 0.1751
0.2647, 2127.92, 0.1475, 0.3581, 0.1672, 0.2015, 0.1475
0.2677, 2152.66, 0.2790, 0.6298, 0.2385, 0.2017, 0.2790
0.2708, 2177.40, 0.4290, 0.5948, 0.5150, 0.0384, 0.4290
0.2739, 2202.15, 0.4762, 0.5892, 0.5059, 0.1307, 0.4762
0.2770, 2226.89, 0.2154, 0.3039, 0.2475, 0.3938, 0.2154
0.2801, 2251.63, 0.2090, 0.2324, 0.3152, 0.4334, 0.2090
0.2831, 2276.38, 0.1259, 0.0759, 0.1306, 0.2884, 0.1259
0.2862, 2301.12, 0.0986, 0.1337, 0.1548, 0.2309, 0.0986
0.2893, 2325.86, 0.1558, 0.2442, 0.1661, 0.2347, 0.1558
0.2924, 2350.61, 0.2347, 0.4459, 0.1852, 0.1831, 0.2347
0.2954, 2375.35, 0.3354, 0.6822, 0.3078, 0.3199, 0.3354
0.2985, 2400.09, 0.1667, 0.1355, 0.2195, 0.4077, 0.1667
0.3016, 2424.84, 0.1098, 0.3612, 0.0476, 0.2569, 0.1098
0.3047, 2449.58, 0.0880, 0.3226, 0.0688, 0.2466, 0.0880
0.3078, 2474.32, 0.0247, 0.0770, 0.0950, 0.6204, 0.0247
0.3108, 2499.06, 0.1480, 0.4759, 0.0653, 0.4445, 0.1480
0.3139, 2523.81, 0.1820, 0.3209, 0.1678, 0.1793, 0.1820
0.3170, 2548.55, 0.2083, 0.4809, 0.1522, 0.0216, 0.2083
0.3201, 2573.29, 0.5235, 0.7517, 0.4988, 0.3170, 0.5235
0.3231, 2598.04, 0.4479, 0.7254, 0.4122, 0.5098, 0.4479
0.3262, 2622.78, 0.3919, 0.9665, 0.2613, 0.4964, 0.3919
0.3293, 2647.52, 0.4773, 0.8210, 0.3955, 0.3630, 0.4773
0.3324, 2672.27, 0.4941, 0.5974, 0.5073, 0.1175, 0.4941
0.3354, 2697.01, 0.3170, 0.3823, 0.3461, 0.3026, 0.3170
0.3385, 2721.75, 0.1340, 0.2004, 0.1243, 0.2089, 0.1340
0.3416, 2746.50, 0.2509, 0.4379, 0.2116, 0.2592, 0.2509
0.3447, 2771.24, 0.5167, 0.6159, 0.5411, 0.2043, 0.5167
0.3478, 2795.98, 0.4810, 0.5472, 0.4959, 0.1621, 0.4810
0.3508, 2820.73, 0.0811, 0.3254, 0.0369, 0.0127, 0.0811
0.3539, 2845.47, 0.2838, 0.2132, 0.3255, 0.1833, 0.2838
0.3570, 2870.21, 0.1944, 0.1412, 0.2251, 0.3554, 0.1944
0.3601, 2894.96, 0.2281, 0.4550, 0.1857, 0.4897, 0.2281
0.3631, 2919.70, 0.2864, 0.3874, 0.2967, 0.2385, 0.2864
0.3662, 2944.44, 0.2483, 0.1385, 0.2951, 0.2129, 0.2483
0.3693, 2969.19, 0.3566, 0.2870, 0.3902, 0.2693, 0.3566
0.3724, 2993.93, 0.2293, 0.4559, 0.1791, 0.2070, 0.2293
0.3755, 3018.67, 0.2926, 0.6612, 0.2358, 0.3038, 0.2926
0.3785, 3043.42, 0.3448, 0.7382, 0.2998, 0.3625, 0.3448
0.3816, 3068.16, 0.3238, 0.5043, 0.3286, 0.2716, 0.3238
0.3847, 3092.90, 0.3473, 0.2903, 0.3937, 0.0514, 0.3473
0.3878, 3117.65, 0.4590, 0.2279, 0.5456, 0.3807, 0.4590
0.3908, 3142.39, 0.2120, 0.3594, 0.2170, 0.2479, 0.2120
0.3939, 3167.13, 0.2953, 0.4161, 0.2976, 0.2376, 0.2953
0.3970, 3191.88, 0.2243, 0.2141, 0.2285, 0.3018, 0.2243
0.4001, 3216.62, 0.2456, 0.2085, 0.2397, 0.4081, 0.2456
0.4032, 3241.36, 0.1478, 0.0348, 0.1390, 0.5961, 0.1478
0.4062, 3266.10, 0.2217, 0.2638, 0.2623, 0.2538, 0.2217
0.4093, 3290.85, 0.5667, 0.4757, 0.6248, 0.3680, 0.5667
0.4124, 3315.59, 0.5372, 0.5430, 0.5593, 0.3992, 0.5372
0.4155, 3340.33, 0.2615, 0.3986, 0.2145, 0.3902, 0.2615
0.4185, 3365.08, 0.2933, 0.3214, 0.2865, 0.2940, 0.2933
0.4216, 3389.82, 0.3550, 0.2899, 0.3937, 0.1571, 0.3550
0.4247, 3414.56, 0.2069, 0.2303, 0.2252, 0.2186, 0.2069
0.4278, 3439.31, 0.3383, 0.2291, 0.3595, 0.5834, 0.3383
0.4309, 3464.05, 0.2257, 0.0502, 0.2769, 0.4058, 0.2257
0.4339, 3488.79, 0.0502, 0.1111, 0.1100, 0.1035, 0.0502
0.4370, 3513.54, 0.0285, 0.1725, 0.0173, 0.4041, 0.0285
0.4401, 3538.28, 0.2358, 0.3578, 0.2316, 0.2920, 0.2358
0.4432, 3563.02, 0.2968, 0.4463, 0.2867, 0.2815, 0.2968
0.4462, 3587.77, 0.2794, 0.3057, 0.3254, 0.1478, 0.2794
0.4493, 3612.51, 0.3531, 0.4038, 0.3649, 0.3006, 0.3531
0.4524, 3637.25, 0.5865, 0.5835, 0.5981, 0.4815, 0.5865
0.4555, 3662.00, 0.3964, 0.5926, 0.3751, 0.2439, 0.3964
0.4585, 3686.74, 0.3233, 0.6080, 0.2783, 0.2471, 0.3233
0.4616, 3711.48, 0.3307, 0.6125, 0.2866, 0.0826, 0.3307
0.4647, 3736.23, 0.5633, 0.6887, 0.5355, 0.5215, 0.5633
0.4678, 3760.97, 0.3725, 0.3445, 0.3848, 0.3410, 0.3725
0.4709, 3785.71, 0.2596, 0.2941, 0.2511, 0.2965, 0.2596
0.4739, 3810.46, 0.3511, 0.3249, 0.3850, 0.3115, 0.3511
0.4770, 3835.20, 0.3461, 0.4196, 0.3520, 0.3411, 0.3461
0.4801, 3859.94, 0.8055, 0.7253, 0.8220, 0.8925, 0.8055
0.4832, 3884.69, 0.7284, 0.6655, 0.7559, 0.8204, 0.7284
0.4862, 3909.43, 0.4341, 0.4051, 0.4443, 0.5911, 0.4341
0.4893, 3934.17, 0.6667, 0.5094, 0.7076, 0.8162, 0.6667
0.4924, 3958.91, 0.4385, 0.3607, 0.4313, 0.7306, 0.4385
0.4955, 3983.66, 0.2179, 0.3087, 0.1902, 0.2986, 0.2179
0.4986, 4008.40, 0.4633, 0.5588, 0.4401, 0.4869, 0.4633
0.5016, 4033.14, 0.5038, 0.6812, 0.4608, 0.5046, 0.5038
0.5047, 4057.89, 0.3416, 0.4496, 0.3072, 0.4344, 0.3416
0.5078, 4082.63, 0.2932, 0.2252, 0.2985, 0.5112, 0.2932
0.5109, 4107.37, 0.0311, 0.1846, 0.0683, 0.2709, 0.0311
0.5139, 4132.12, 0.3377, 0.4901, 0.3018, 0.2895, 0.3377
0.5170, 4156.86, 0.3878, 0.3478, 0.3848, 0.5385, 0.3878
0.5201, 4181.60, 0.4046, 0.2795, 0.4342, 0.5301, 0.4046
0.5232, 4206.35, 0.2058, 0.0509, 0.2518, 0.3540, 0.2058
0.5263, 4231.09, 0.1810, 0.2279, 0.1922, 0.1595, 0.1810
0.5293, 4255.83, 0.2342, 0.3000, 0.2473, 0.1745, 0.2342
0.5324, 4280.58, 0.0999, 0.4120, 0.0539, 0.2010, 0.0999
0.5355, 4305.32, 0.1212, 0.2139, 0.1852, 0.2469, 0.1212
0.5386, 4330.06, 0.2996, 0.1900, 0.3356, 0.4686, 0.2996
0.5416, 4354.81, 0.2321, 0.1501, 0.2492, 0.3637, 0.2321
0.5447, 4379.55, 0.1327, 0.2690, 0.1268, 0.1231, 0.1327
0.5478, 4404.29, 0.2284, 0.5020, 0.1662, 0.1765, 0.2284
0.5509, 4429.04, 0.0537, 0.2088, 0.1344, 0.0926, 0.0537
0.5540, 4453.78, 0.1617, 0.1951, 0.1912, 0.2459, 0.1617
0.5570, 4478.52, 0.1712, 0.3056, 0.1638, 0.3380, 0.1712
0.5601, 4503.27, 0.1889, 0.4749, 0.1247, 0.1377, 0.1889
0.5632, 4528.01, 0.3163, 0.6093, 0.2655, 0.1174, 0.3163
0.5663, 4552.75, 0.4135, 0.6529, 0.4191, 0.3362, 0.4135
0.5693, 4577.50, 0.4431, 0.4662, 0.4898, 0.2243, 0.4431
0.5724, 4602.24, 0.2413, 0.3186, 0.1939, 0.5073, 0.2413
0.5755, 4626.98, 0.5637, 0.5669, 0.5613, 0.8196, 0.5637
0.5786, 4651.72, 0.4252, 0.4334, 0.4502, 0.3366, 0.4252
0.5817, 4676.47, 0.1657, 0.2198, 0.1993, 0.4308, 0.1657
0.5847, 4701.21, 0.3699, 0.0853, 0.4324, 0.7978, 0.3699
0.5878, 4725.95, 0.1463, 0.2402, 0.2040, 0.4018, 0.1463
0.5909, 4750.70, 0.2551, 0.0960, 0.3378, 0.1199, 0.2551
0.5940, 4775.44, 0.3601, 0.1987, 0.4268, 0.1987, 0.3601
0.5970, 4800.18, 0.4132, 0.3234, 0.4581, 0.4719, 0.4132
0.6001, 4824.93, 0.3953, 0.5093, 0.3758, 0.3255, 0.3953
0.6032, 4849.67, 0.3535, 0.5462, 0.3022, 0.4483, 0.3535
